Time,p0,mDotSand,mDotS,Tbed2,rho_g2,D2,Ar2,w_e2,wmf2,FG2,FG3,Tleft,Tcenter,Tright,epsLeft,epsCenter,epsRight,AC1,AC2,AC1set,AC2set,air1,air2,air3,air4,h1,h2,h3,h4,h5,h6,w_p1,w_p2,w_p3,w_p4,w_p5,w_p6,Phi1,Phi2,Phi3,Phi4,Phi5,Phi6
00:00:00,101324.2734375,0.75,1.5,377.69694519043,0.964541380429271,0.136271253119072,0,0.0375279459210424,0.0253347033811363,2.4812861771646,2.90773348456649,371.115692138672,384.278198242188,421.208770751953,0.467079775641865,0.476016250707601,0.484952725773338,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0107111925617452,0.0321358220637432,0.0254095272310223,0.00792729145021094,0,0,0,0,0,0,0.00231125450533307,0.00231125450533307,0.00227183635871045,0.00227183635871045,0.00223374020839545,0.00223374020839545,648.998194071161,648.998194071161,660.258822889619,660.258822889619,671.519451708077,671.519451708077
00:00:01,101326.078125,0.75,1.5,377.702209472656,0.964524572564092,0.136271253119072,0,0.0375283736923099,0.0253344475744897,2.48131801895293,2.90766167532336,371.123291015625,384.281127929688,421.207550048828,0.467079775641865,0.476016250707601,0.484952725773338,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0107148958514244,0.0321353499806423,0.0254082887404834,0.00792329187906351,0,0,0,0,0,0,0.00231125450533307,0.00231125450533307,0.00227183635871045,0.00227183635871045,0.00223374020839545,0.00223374020839545,648.998194071161,648.998194071161,660.258822889619,660.258822889619,671.519451708077,671.519451708077
00:00:02,101331.6328125,0.75,1.5,377.707458496094,0.964555959360688,0.136271253119072,0,0.0374957547678666,0.0253341873434151,2.48004568923394,2.90921544713142,371.130859375,384.284057617188,421.206329345703,0.467079775641865,0.476016250707601,0.484952725773338,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0107079595690299,0.0321195873975537,0.0254218046599842,0.00793046263255735,0,0,0,0,0,0,0.00231125450533307,0.00231125450533307,0.00227183635871045,0.00227183635871045,0.00223374020839545,0.00223374020839545,648.998194071161,648.998194071161,660.258822889619,660.258822889619,671.519451708077,671.519451708077
00:00:03,101333.1796875,0.75,1.5,377.712707519531,0.964652653449137,0.136271253119072,0,0.037454211020306,0.0253339201037721,2.47842145498554,2.90959990285239,371.138427734375,384.286987304688,421.205078125,0.467079775641865,0.476016250707601,0.484952725773338,0.600000023841858,0.600000023841858,0.4805,0.4805,0.01070616695667,0.0321014307657958,0.0254284091448078,0.00794179519936284,0,0,0,0,0,0,0.00231125450533307,0.00231125450533307,0.00227183635871045,0.00227183635871045,0.00223374020839545,0.00223374020839545,648.998194071161,648.998194071161,660.258822889619,660.258822889619,671.519451708077,671.519451708077
00:00:04,101327.2890625,0.75,1.5,377.717971801758,0.964463313636345,0.136271253119072,0,0.0374998482728403,0.0253336828422217,2.48023674672133,2.90848062320497,371.146026611328,384.289916992188,421.203857421875,0.467079775641865,0.476016250707601,0.484952725773338,0.600000023841858,0.600000023841858,0.4805,0.4805,0.010710227199961,0.0321183368821537,0.025415525644882,0.0079317054845317,0,0,0,0,0,0,0.00231125450533307,0.00231125450533307,0.00227183635871045,0.00227183635871045,0.00223374020839545,0.00223374020839545,648.998194071161,648.998194071161,660.258822889619,660.258822889619,671.519451708077,671.519451708077
00:00:05,101323.671875,0.75,1.5,377.723205566406,0.964494838593922,0.136271253119072,0,0.0374571542832438,0.0253334233586232,2.47856662532321,2.91075698154234,371.153594970703,384.292816162109,421.20263671875,0.467079775641865,0.476016250707601,0.484952725773338,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0107021425881236,0.0320974296653932,0.0254362854377956,0.00793792532772739,0,0,0,0,0,0,0.00231125450533307,0.00231125450533307,0.00227183635871045,0.00227183635871045,0.00223374020839545,0.00223374020839545,648.998194071161,648.998194071161,660.258822889619,660.258822889619,671.519451708077,671.519451708077
00:00:06,101327.609375,0.75,1.5,377.728454589844,0.964355704627615,0.136271253119072,0,0.03755627626033,0.0253331814608735,2.48249347672083,2.90570995207458,371.161163330078,384.295745849609,421.201416015625,0.467079775641865,0.476016250707601,0.484952725773338,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0107195653479274,0.0321433378766213,0.0253869919279398,0.00792188101144332,0,0,0,0,0,0,0.00231125450533307,0.00231125450533307,0.00227183635871045,0.00227183635871045,0.00223374020839545,0.00223374020839545,648.998194071161,648.998194071161,660.258822889619,660.258822889619,671.519451708077,671.519451708077
00:00:07,101328.1484375,0.75,1.5,377.733703613281,0.964466242159193,0.136271253119072,0,0.0375026914668297,0.0253329127559159,2.48039397712258,2.9070285837605,371.168731689453,384.298675537109,421.200164794922,0.467079775641865,0.476016250707601,0.484952725773338,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0107137316013252,0.0321194941116123,0.0254029901001843,0.00793354815832144,0,0,0,0,0,0,0.00231125450533307,0.00231125450533307,0.00227183635871045,0.00227183635871045,0.00223374020839545,0.00223374020839545,648.998194071161,648.998194071161,660.258822889619,660.258822889619,671.519451708077,671.519451708077
00:00:08,101329.6953125,0.75,1.5,377.738967895507,0.964483487384427,0.136271253119072,0,0.0374917199400146,0.02533265332836,2.47997603938481,2.90818845116663,371.176330566406,384.301605224609,421.198944091797,0.467079775641865,0.476016250707601,0.484952725773338,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0107083862973112,0.0321143274299901,0.025413181565958,0.00793185648569525,0,0,0,0,0,0,0.00231125450533307,0.00231125450533307,0.00227183635871045,0.00227183635871045,0.00223374020839545,0.00223374020839545,648.998194071161,648.998194071161,660.258822889619,660.258822889619,671.519451708077,671.519451708077
00:00:09,101323.8359375,0.75,1.5,377.744216918945,0.964519679469984,0.136271253119072,0,0.0375359552284764,0.0253323926181691,2.48173746531761,2.90446224089229,371.183898925781,384.304534912109,421.197723388672,0.467079775641865,0.476016250707601,0.484952725773338,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0107171665108767,0.0321380121183426,0.0253824893874637,0.0079280769071634,0,0,0,0,0,0,0.00231125450533307,0.00231125450533307,0.00227183635871045,0.00227183635871045,0.00223374020839545,0.00223374020839545,648.998194071161,648.998194071161,660.258822889619,660.258822889619,671.519451708077,671.519451708077
