Time,p0,mDotSand,mDotS,Tbed2,rho_g2,D2,Ar2,w_e2,wmf2,FG2,FG3,Tleft,Tcenter,Tright,epsLeft,epsCenter,epsRight,AC1,AC2,AC1set,AC2set,air1,air2,air3,air4,h1,h2,h3,h4,h5,h6,w_p1,w_p2,w_p3,w_p4,w_p5,w_p6,Phi1,Phi2,Phi3,Phi4,Phi5,Phi6
00:00:00,101319.5859375,0.3,0.6,449.769256591797,0.808704877129672,0.202533463415923,0,0.0579778823092682,0.0223210501959754,3.59745315745591,4.20611240838738,443.680572509766,455.857940673828,531.658630371094,0.493242442583041,0.495399176386212,0.497555910189382,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0114183811596108,0.0344172133230073,0.0258833958301175,0.0085359087020021,0,0,0,0,0.000233049517592848,0,0.000947691778772505,0.000947691778772505,0.000943641212862549,0.000943641212862549,0.000939164826504971,0.000939625124948204,633.117236468114,633.117236468114,635.834882815145,635.834882815145,638.86549311355,638.552529162175
00:00:01,101321,0.3,0.6,449.767211914062,0.808784531919151,0.183871848020882,0,0.0579501608319795,0.0223211174332163,3.59620339373078,4.20749819456463,443.671966552734,455.862457275391,531.661865234375,0.493242442583041,0.495399176386212,0.497555910189382,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0114121258362505,0.0344087491556822,0.0258933478204298,0.00853981688409744,0,0,0,0,0.000462093022186087,0,0.000947691778772505,0.000947691778772505,0.000943641212862549,0.000943641212862549,0.000938712879582292,0.000939625124948204,633.117236468114,633.117236468114,635.834882815145,635.834882815145,639.173077359914,638.552529162175
00:00:02,101325.1875,0.3,0.6,449.765151977539,0.808788602119728,0.190572035817226,0,0.0579522316635706,0.0223211909188468,3.5962876207756,4.20669092212342,443.663330078125,455.866973876953,531.665161132812,0.493242442583041,0.495399176386212,0.497555910189382,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0114159253746023,0.0344098414960338,0.0258885789672056,0.00853882920296012,0,0,0,0,0.000374696663770512,0,0.000947691778772505,0.000947691778772505,0.000943641212862549,0.000943641212862549,0.000938885278089396,0.000939625124948204,633.117236468114,633.117236468114,635.834882815145,635.834882815145,639.055712132352,638.552529162175
00:00:03,101326.90625,0.3,0.6,449.763092041016,0.808757517654438,0.205198039379526,0,0.0579715984643948,0.0223212670567258,3.59714640378925,4.20541946621263,443.654724121094,455.871459960938,531.66845703125,0.493242442583041,0.495399176386212,0.497555910189382,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0114181450841534,0.0344168530602383,0.0258796765144766,0.00853764106365583,0,0,0,0,0.000203744709233315,0,0.000947691778772505,0.000947691778772505,0.000943641212862549,0.000943641212862549,0.00093922268193614,0.000939625124948204,633.117236468114,633.117236468114,635.834882815145,635.834882815145,638.826139465822,638.552529162175
00:00:04,101326.71875,0.3,0.6,449.761032104492,0.80880014360081,0.192768745881458,0,0.057984671856088,0.0223213376350004,3.59772388215511,4.20389207259319,443.646087646484,455.8759765625,531.671752929688,0.493242442583041,0.495399176386212,0.497555910189382,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0114212118328401,0.0344243013644522,0.0258705857543793,0.00853535211519436,0,0,0,0,0.000347365525431332,0.000375153632373926,0.000947691778772505,0.000947691778772505,0.000943641212862549,0.000943641212862549,0.000938939204632399,0.000938884376506089,633.117236468114,633.117236468114,635.834882815145,635.834882815145,639.019008940951,639.056325798929
00:00:05,101329.0234375,0.3,0.6,449.758972167969,0.808797756474805,0.197661954262126,0,0.057969424844487,0.0223214116091663,3.59703220654208,4.20536667934924,443.637481689453,455.880462646484,531.675048828125,0.493242442583041,0.495399176386212,0.497555910189382,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0114192916074475,0.0344176956462762,0.0258787084881904,0.00853489600667417,0,0,0,0,0.000288668677477873,0.000398196179187806,0.000947691778772505,0.000947691778772505,0.000943641212862549,0.000943641212862549,0.00093905503919375,0.000938838916600227,633.117236468114,633.117236468114,635.834882815145,635.834882815145,638.940184502014,639.08726980849
00:00:06,101327.4296875,0.3,0.6,449.756912231445,0.808796570112972,0.197515646802493,0,0.0579819508766076,0.0223214854932443,3.59758477517799,4.20477420874209,443.628845214844,455.884979248047,531.678344726562,0.493242442583041,0.495399176386212,0.497555910189382,0.600000023841858,0.600000023841858,0.4805,0.4805,0.011419737759757,0.0344230462692374,0.0258747911648645,0.0085321518990712,0,0,0,0,0.0002903815405856,0.000519597915044179,0.000947691778772505,0.000947691778772505,0.000943641212862549,0.000943641212862549,0.000939051658560607,0.000938599479663882,633.117236468114,633.117236468114,635.834882815145,635.834882815145,638.942484718774,639.250301113382
00:00:07,101327.875,0.3,0.6,449.75486755371,0.808826445873389,0.197407005285681,0,0.0579828469794994,0.0223215564880325,3.59761665861367,4.20448847796043,443.620239257812,455.889495849609,531.681640625,0.493242442583041,0.495399176386212,0.497555910189382,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0114178414770589,0.034424732379652,0.0258737371930183,0.00853255672492311,0,0,0,0,0.000291655080412224,0.000836271872662305,0.000947691778772505,0.000947691778772505,0.000943641212862549,0.000943641212862549,0.000939049145024117,0.000937975487687216,633.117236468114,633.117236468114,635.834882815145,635.834882815145,638.944194964993,639.675564954721
00:00:08,101328.8203125,0.3,0.6,449.752792358398,0.808827375448793,0.205187221416437,0,0.0579596847796782,0.0223216307600825,3.59657035826105,4.20574483104149,443.611602783203,455.893981933594,531.684875488281,0.493242442583041,0.495399176386212,0.497555910189382,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0114161393996494,0.0344148746451685,0.0258804088248496,0.00853658558670731,0,0,0,0,0.000203862145639951,0.000924291662937306,0.000947691778772505,0.000947691778772505,0.000943641212862549,0.000943641212862549,0.000939222450071432,0.000937802195923648,633.117236468114,633.117236468114,635.834882815145,635.834882815145,638.826297172057,639.79376739362
00:00:09,101324.40625,0.3,0.6,449.750747680664,0.808852397842168,0.192674342919796,0,0.0579455140206908,0.0223217021218917,3.59592721488123,4.2066712571682,443.602996826172,455.898498535156,531.688171386719,0.493242442583041,0.495399176386212,0.497555910189382,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0114180366968107,0.034409895029873,0.0258863166070681,0.0085328954669648,0,0,0,0,0.000348527257256693,0.000812359583387323,0.000947691778772505,0.000947691778772505,0.000943641212862549,0.000943641212862549,0.000938936912315635,0.000938022576831017,633.117236468114,633.117236468114,635.834882815145,635.834882815145,639.020569039363,639.643452961462
