Time,p0,mDotSand,mDotS,Tbed2,rho_g2,D2,Ar2,w_e2,wmf2,FG2,FG3,Tleft,Tcenter,Tright,epsLeft,epsCenter,epsRight,AC1,AC2,AC1set,AC2set,air1,air2,air3,air4,h1,h2,h3,h4,h5,h6,w_p1,w_p2,w_p3,w_p4,w_p5,w_p6,Phi1,Phi2,Phi3,Phi4,Phi5,Phi6
00:00:00,101322.59375,1.5,3,394.819381713867,0.922683933480335,0.171141735703372,0,0.0371847380981239,0.0245285212863277,2.51597960855679,2.93328432542883,395.039642333984,394.59912109375,411.534790039062,0.468980642213355,0.475312426599256,0.481644210985158,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0100769885712187,0.0301791714458711,0.0256031270016282,0.00793363995845976,0,0,0,0,0.00707360178019322,0.00635149982882452,0.00459300487519705,0.00459300487519705,0.00453757776385029,0.00453757776385029,0.00441775336771154,0.00442437380643306,653.167170842878,653.167170842878,661.145694052942,661.145694052942,679.078198870582,678.062056067231
00:00:01,101325.7421875,1.5,3,394.821655273438,0.922817063940665,0.167107003581433,0,0.0370119159354286,0.0245284051111261,2.50894099179078,2.94173645199926,395.042388916016,394.600921630859,411.535858154297,0.468980642213355,0.475312426599256,0.481644210985158,0.600000023841858,0.600000023841858,0.4805,0.4805,0.010052388613865,0.0300989429425382,0.0256802991121755,0.0079589265116098,0,0,0,0,0.0073812856882288,0.0135300572565618,0.00459300487519705,0.00459300487519705,0.00453757776385029,0.00453757776385029,0.00441493844888738,0.00435942765234709,653.167170842878,653.167170842878,661.145694052942,661.145694052942,679.511172065385,688.163731398276
00:00:02,101324.5859375,1.5,3,394.823944091797,0.922602952858244,0.177474629820193,0,0.0370830280404482,0.0245283223057441,2.51184526924469,2.93903753080514,395.045135498047,394.602752685547,411.536895751953,0.468980642213355,0.475312426599256,0.481644210985158,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0100629477317673,0.0301266912922598,0.0256514138562711,0.00794713450290105,0,0,0,0,0.00661887484801649,0.0176044245845426,0.00459300487519705,0.00459300487519705,0.00453757776385029,0.00453757776385029,0.00442192012313393,0.00432340706784233,653.167170842878,653.167170842878,661.145694052942,661.145694052942,678.438306541326,693.897186391288
00:00:03,101330.6953125,1.5,3,394.826232910156,0.922805427307054,0.17212693457549,0,0.0370059226092675,0.0245281986386139,2.50870934936944,2.94144169380279,395.047882080078,394.604583740234,411.537963867188,0.468980642213355,0.475312426599256,0.481644210985158,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0100529069040297,0.0300955311576211,0.0256779327224137,0.00795944680214566,0,0,0,0,0.00700066278089211,0.0196485580569543,0.00459300487519705,0.00459300487519705,0.00453757776385029,0.00453757776385029,0.0044184211937575,0.00430555864445821,653.167170842878,653.167170842878,661.145694052942,661.145694052942,678.975559016081,696.773693667226
00:00:04,101322.3671875,1.5,3,394.828521728516,0.922666593600949,0.161811840013638,0,0.037029251446476,0.0245281084507317,2.50966600302077,2.94097445000904,395.050628662109,394.606414794922,411.539031982422,0.468980642213355,0.475312426599256,0.481644210985158,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0100563897253825,0.0301023673707349,0.0256693171067072,0.00795537358639609,0,0,0,0,0.00780837144995752,0.0198996575367268,0.00459300487519705,0.00459300487519705,0.00453757776385029,0.00453757776385029,0.00441103709426203,0.00430337631849309,653.167170842878,653.167170842878,661.145694052942,661.145694052942,680.112167703705,697.127041181123
00:00:05,101327.8828125,1.5,3,394.830810546875,0.922812463760715,0.15777640938153,0,0.0370156560590043,0.0245279903379875,2.50911899217754,2.94061810624855,395.053375244141,394.608245849609,411.540100097656,0.468980642213355,0.475312426599256,0.481644210985158,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0100495982096309,0.0301004192990259,0.0256701851034992,0.00796087538007543,0,0,0,0,0.00815310073838924,0.021281207603958,0.00459300487519705,0.00459300487519705,0.00453757776385029,0.00453757776385029,0.00440789307703888,0.00429140861570737,653.167170842878,653.167170842878,661.145694052942,661.145694052942,680.597271205891,699.071160229169
00:00:06,101322.7109375,1.5,3,394.833084106445,0.922702165498918,0.161334651365947,0,0.0370527929721001,0.0245278980446725,2.51063873898269,2.93893593950393,395.056121826172,394.610046386719,411.541168212891,0.468980642213355,0.475312426599256,0.481644210985158,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0100582528433029,0.0301149375856708,0.0256522305702264,0.00795328719604204,0,0,0,0,0.00784823654586576,0.0166617520176068,0.00459300487519705,0.00459300487519705,0.00453757776385029,0.00453757776385029,0.00441067328530707,0.00433168799829221,653.167170842878,653.167170842878,661.145694052942,661.145694052942,680.168265918417,692.57065633138
00:00:07,101324.625,1.5,3,394.835372924805,0.922758200480026,0.150912766118853,0,0.0371120296498786,0.0245277887454021,2.51306055491184,2.93469880497986,395.058868408203,394.611877441406,411.542236328125,0.468980642213355,0.475312426599256,0.481644210985158,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0100717102284797,0.0301456833871828,0.0256171648365283,0.00794177994606219,0,0,0,0,0.00878177736850364,0.0180346660843298,0.00459300487519705,0.00459300487519705,0.00453757776385029,0.00453757776385029,0.00440217091383746,0.00431963811447616,653.167170842878,653.167170842878,661.145694052942,661.145694052942,681.481945775895,694.5026227883
00:00:08,101323.859375,1.5,3,394.837661743164,0.922670365451451,0.163679522364317,0,0.0371348089634812,0.0245276935582491,2.51399514492842,2.93356968265461,395.061614990234,394.613708496094,411.543304443359,0.468980642213355,0.475312426599256,0.481644210985158,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0100750222777155,0.0301539067802792,0.0256065080031315,0.00793853154013753,0,0,0,0,0.00765457757811334,0.013899829067394,0.00459300487519705,0.00459300487519705,0.00453757776385029,0.00453757776385029,0.00441244118004546,0.00435613383538709,653.167170842878,653.167170842878,661.145694052942,661.145694052942,679.8957487676,688.684074770493
00:00:09,101322.5234375,1.5,3,394.839950561524,0.922531477920125,0.180527636845746,0,0.0372387193693558,0.0245276033790805,2.51823717930455,2.92868989603534,395.064361572266,394.615539550781,411.544342041016,0.468980642213355,0.475312426599256,0.481644210985158,0.600000023841858,0.600000023841858,0.4805,0.4805,0.0100921070747408,0.0302001298157274,0.0255613385620564,0.00791802868913066,0,0,0,0,0.00641105429847572,0.00925734156723378,0.00459300487519705,0.00459300487519705,0.00453757776385029,0.00453757776385029,0.00442382704322182,0.00439785222755095,653.167170842878,653.167170842878,661.145694052942,661.145694052942,678.145861194234,682.151160333694
