Time,ACset1,ACset2,AO1,AO2,Pmean1,T1,T3,T5,T6,T7,T8,Tco2bypass,Tco2hex1,Tco2hex2,Tco2split,p1,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p2,p20,p21,p3,p4,p5,p6,p7,p8,p9,speed1,w1
00:00:00,0.005,0.005,0.600000023841858,0.600000023841858,1129.92442888995,456.4697265625,476.909851074219,516.769775390625,478.140869140625,459.394256591797,382.0615234375,442.787790256076,568.374032931858,453.428591579861,456.939149576823,654.072448730469,3297.85034179688,3317.8662109375,3382.72290039062,3386.54321289062,4879.95703125,4929.56005859375,4963.818359375,4879.96826171875,-1.84418141841888,98.2644195556641,1086.72790527344,127179.453125,101323.28125,686.187438964844,-3.42868399620056,-8.40625,-15.6542854309082,-29.3736171722412,20.2917423248291,89.5410461425781,10,3.8062698841095
00:00:01,0.005,0.005,0.600000023841858,0.600000023841858,1125.06531818448,456.469207763672,476.969512939453,516.796447753906,478.142578125,459.3916015625,382.063079833984,442.790943739149,568.377525499132,453.429829237196,456.942620985243,653.314636230469,3308.3505859375,3328.37622070312,3391.32153320312,3395.13818359375,4875.2802734375,4923.91455078125,4960.15869140625,4877.1806640625,9.54843807220459,108.716674804688,1095.85961914062,127190.96875,101320.4296875,702.537658691406,-3.43251013755798,-8.3924617767334,-15.6412668228149,-22.5078277587891,7.63567018508911,151.664825439453,10,3.8064603805542
00:00:02,0.005,0.005,0.600000023841858,0.600000023841858,1124.73296384897,456.468688964844,476.988586425781,516.823059082031,478.144317626953,459.388977050781,382.064605712891,442.794097222222,568.381018066406,453.431066894531,456.946110568576,616.055847167969,3312.10400390625,3328.37426757812,3393.1962890625,3399.8720703125,4848.84130859375,4898.46142578125,4931.89794921875,4848.9560546875,11.4155712127686,113.546363830566,1094.61401367188,127187.25,101322.0625,695.502746582031,-4.29953479766846,-9.17836952209473,-16.0564079284668,-16.4378833770752,5.72213315963745,142.087158203125,10,3.8066508769989
00:00:03,0.005,0.005,0.600000023841858,0.600000023841858,1125.04835261246,456.468170166016,477.007690429688,516.849731445312,478.146057128906,459.386352539062,382.066131591797,442.797267659505,568.38447672526,453.432321506076,456.949581976997,576.546325683594,3318.34814453125,3335.54125976562,3401.29248046875,3408.02172851562,4849.9189453125,4897.65673828125,4933.89697265625,4850.8193359375,11.0086336135864,116.734512329102,1096.35534667969,127187.8515625,101327.328125,682.229675292969,-2.69170308113098,-7.95755100250244,-14.8241109848022,-13.133734703064,6.28945732116699,196.128601074219,10,3.80684161186218
00:00:04,0.005,0.005,0.600000023841858,0.600000023841858,1130.12130275818,456.467651367188,477.026763916016,516.876403808594,478.147766113281,459.383728027344,382.067687988281,442.821986897786,568.387969292535,453.433559163411,456.953053385417,641.210754394531,3320.7216796875,3338.81884765625,3400.8544921875,3404.73779296875,4870.283203125,4916.0830078125,4953.23095703125,4870.26025390625,7.69822597503662,112.649810791016,1100.25341796875,127215.328125,101322.71875,679.19580078125,-4.54105806350708,-7.99266242980957,-14.8592224121094,-15.2132120132446,26.9656581878662,255.631103515625,10,3.80703210830688
00:00:05,0.005,0.005,0.600000023841858,0.600000023841858,1130.21919044716,456.467132568359,477.045867919922,516.903076171875,478.149505615234,459.381072998047,382.069213867188,442.826157633464,568.391461859809,453.434796820747,456.956524793837,664.740905761719,3315.97607421875,3332.26538085938,3397.97436523438,3403.69653320312,4852.65576171875,4903.08642578125,4940.318359375,4853.6474609375,7.61041831970215,109.674217224121,1111.77221679688,127208.234375,101325.9140625,654.153198242188,-3.84530329704285,-6.12651968002319,-12.9930801391602,-16.777286529541,34.8513679504395,296.184631347656,10,3.80722260475159
00:00:06,0.005,0.005,0.600000023841858,0.600000023841858,1130.35515913234,456.466613769531,477.064971923828,516.929748535156,478.151245117188,459.378448486328,382.079772949219,442.829802788629,568.394920518663,453.436034478082,456.96001437717,627.063598632812,3319.962890625,3336.15649414062,3402.91479492188,3404.86010742188,4846.89501953125,4900.16796875,4935.49267578125,4849.66064453125,11.3869886398315,120.031150817871,1107.00390625,127193.0859375,101326.703125,660.936767578125,-8.70520496368408,-9.10195350646973,-16.3347148895264,-2.17467141151428,46.3414535522461,209.981430053711,10,3.80741310119629
00:00:07,0.005,0.005,0.600000023841858,0.600000023841858,1125.25718781923,456.466064453125,477.084045410156,517.011779785156,478.152954101562,459.375823974609,382.081451416016,442.833447943793,568.398413085937,453.437272135417,456.96348578559,659.253601074219,3307.39306640625,3323.60571289062,3387.47241210938,3393.19458007812,4855.09228515625,4906.54541015625,4942.6787109375,4859.81494140625,18.9515399932861,115.396354675293,1095.40124511719,127173.8125,101322.8203125,755.38525390625,-1.20554554462433,-4.9652943611145,-12.2072172164917,1.51367831230164,25.7850017547607,206.378265380859,10,3.80760383605957
00:00:08,0.005,0.005,0.600000023841858,0.600000023841858,1129.84777867963,456.465545654297,477.103149414062,517.015441894531,478.154693603516,459.373199462891,382.082916259766,442.837093098958,568.401905653212,453.438509792752,456.990275607639,658.291748046875,3292.29443359375,3309.43383789062,3374.29809570312,3380.02026367188,4841.83837890625,4895.21826171875,4931.43115234375,4843.70556640625,4.80852127075195,108.693809509277,1092.53344726562,127149.0390625,101323.4765625,666.618103027344,-6.46905374526978,-7.99495553970337,-14.4853839874268,-3.79338121414185,22.8618144989014,144.539733886719,10,3.80779433250427
00:00:09,0.005,0.005,0.600000023841858,0.600000023841858,1126.19407796957,456.465026855469,477.122222900391,517.01904296875,478.156433105469,459.370544433594,382.084411621094,442.840738254123,568.405398220486,453.439747450087,456.993910590278,695.638427734375,3296.97875976562,3314.14526367188,3378.06176757812,3383.7548828125,4859.07373046875,4909.609375,4944.89599609375,4861.91552734375,7.64864158630371,104.934471130371,1079.53332519531,127133.9140625,101326.859375,708.3232421875,-8.38863563537598,-10.662184715271,-17.9102191925049,-4.14266443252563,8.87341785430908,108.183326721191,10,3.80798482894897
00:00:10,0.005,0.005,0.600000023841858,0.600000023841858,1130.00303197187,456.464508056641,477.141326904297,517.022644042969,478.158172607422,459.367919921875,382.085876464844,442.844383409288,568.40885687934,453.440985107422,456.997218424479,675.860229492188,3297.85620117188,3315.97607421875,3380.8271484375,3384.64184570312,4859.044921875,4908.63671875,4943.9228515625,4859.044921875,10.4905776977539,103.952087402344,1080.72021484375,127131.8203125,101326.140625,645.342163085938,-3.4332799911499,-10.2998399734497,-17.5478744506836,-3.05180430412292,13.7331199645996,85.4505233764648,10,3.80817532539368
00:00:11,0.005,0.005,0.600000023841858,0.600000023841858,1130.10323869588,456.463989257812,477.160430908203,517.026306152344,478.159881591797,459.365295410156,382.087341308594,442.848028564453,568.412349446615,453.442239718967,457.000508083767,665.98388671875,3300.71728515625,3316.92993164062,3380.8271484375,3386.54907226562,4845.693359375,4894.3310546875,4932.47900390625,4843.78564453125,15.2590217590332,109.674217224121,1091.58190917969,127120.375,101324.6171875,684.923950195312,-6.47892570495605,-9.14925384521484,-15.2544021606445,-5.72213315963745,7.2480354309082,89.6467514038086,10,3.80836606025696
00:00:12,0.005,0.005,0.600000023841858,0.600000023841858,1123.5655127953,456.463470458984,477.228118896484,517.029907226562,478.16162109375,459.362670898438,382.088836669922,442.851673719618,568.415842013889,453.443477376302,457.003797743056,655.653259277344,3284.68212890625,3304.65063476562,3368.60693359375,3371.43823242188,4807.9306640625,4859.37109375,4893.822265625,4812.64013671875,4.76844453811646,108.928016662598,1091.74938964844,127097.84375,101324.8203125,673.013305664062,-7.975417137146,-9.1909818649292,-16.3560218811035,-13.7094068527222,4.58956289291382,203.021789550781,10,3.80855655670166
00:00:13,0.005,0.005,0.600000023841858,0.600000023841858,1129.17318359614,456.462921142578,477.269439697266,517.033508300781,478.163360595703,459.360015869141,382.090301513672,442.855318874783,568.419334581163,453.444715033637,457.007105577257,679.197814941406,3275.31567382812,3295.34326171875,3358.34008789062,3360.220703125,4796.66357421875,4844.4013671875,4880.61474609375,4792.9560546875,0.187401533126831,102.392738342285,1103.73059082031,127069.8359375,101326.796875,689.421691894531,-9.90765571594238,-10.7241497039795,-17.5799999237061,-16.7099628448486,21.540641784668,230.842208862305,10,3.80874705314636
00:00:14,0.005,0.005,0.600000023841858,0.600000023841858,1129.55106425083,456.46240234375,477.309509277344,517.037170410156,478.165069580078,459.357391357422,382.091766357422,442.858964029948,568.422793240017,453.445952690972,457.010395236545,669.416870117188,3265.4765625,3283.5966796875,3346.5400390625,3352.28491210938,4787.72412109375,4840.94775390625,4878.21044921875,4795.193359375,-4.67682409286499,101.297164916992,1111.95166015625,127050.171875,101324.90625,650.567565917969,-10.5438852310181,-12.1705694198608,-19.0462913513184,-15.2865076065063,18.7564373016357,224.331787109375,10,3.80893754959106
00:00:15,0.005,0.005,0.600000023841858,0.600000023841858,1126.22422542491,456.461883544922,477.349609375,517.040771484375,478.166809082031,459.354766845703,382.093231201172,442.862609185113,568.426285807292,453.447190348307,457.013703070746,649.736389160156,3271.97216796875,3289.15795898438,3353.03588867188,3359.69262695312,4794.0595703125,4845.59765625,4879.9873046875,4798.8857421875,3.64223408699036,107.632659912109,1102.84094238281,127062.890625,101325.75,735.711059570312,-3.95277261734009,-11.0857934951782,-18.3261604309082,-11.1471347808838,40.373161315918,190.672576904297,10,3.80912828445435
