Time,ACset1,ACset2,AO1,AO2,Pmean1,T1,T3,T5,T6,T7,T8,Tco2bypass,Tco2hex1,Tco2hex2,Tco2split,p1,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p2,p20,p21,p3,p4,p5,p6,p7,p8,p9,speed1,w1
00:00:00,0.005,0.005,0.219999998807907,0.600000023841858,1109.87709512601,434.240509033203,441.371337890625,489.446990966797,450.813110351562,435.657836914062,337.389373779297,425.240233696832,578.427438693576,431.367909071181,436.873645562066,706.89453125,1719.71179199219,1735.94372558594,1801.74829101562,1813.15417480469,2466.82885742188,2513.5595703125,2550.734375,2465.87524414062,-26.6457824707031,325.59130859375,1130.52917480469,121000.0625,101322.8046875,690.88037109375,22.2310237884521,17.0283813476562,140.375335693359,112.886093139648,391.043121337891,879.548461914062,20,2.78598880767822
00:00:01,0.005,0.005,0.219999998807907,0.600000023841858,1103.40442098393,434.241729736328,441.384857177734,489.439392089844,450.810302734375,435.656097412109,337.3935546875,425.241912163629,578.427133517795,431.368383789063,436.875753851997,699.047302246094,1705.38659667969,1722.55297851562,1786.50744628906,1798.8671875,2441.08154296875,2488.72802734375,2526.8564453125,2440.10888671875,-24.7768173217773,339.30322265625,1135.85266113281,120941.5,101324.9296875,690.270080566406,21.4470100402832,3.09762597084045,148.699096679688,106.50804901123,390.394592285156,865.766906738281,20,2.78602409362793
00:00:02,0.005,0.005,0.219999998807907,0.600000023841858,1107.49673599513,434.242919921875,441.398376464844,489.431823730469,450.807495117188,435.654357910156,337.397766113281,425.243573676215,578.426794433594,431.368841552734,436.877862141927,668.957214355469,1708.93408203125,1726.10046386719,1791.90490722656,1805.18017578125,2421.56884765625,2471.099609375,2505.47802734375,2420.59985351562,-19.0890579223633,345.281219482422,1133.734375,120940.40625,101327.6171875,649.757934570312,14.5057563781738,3.14959454536438,132.710708618164,107.56999206543,401.681518554688,875.474182128906,20,2.78605937957764
00:00:03,0.005,0.005,0.219999998807907,0.600000023841858,1102.60280572708,434.244140625,441.411926269531,489.424224853516,450.8046875,435.652618408203,337.401977539062,425.245252143012,578.426489257812,431.369316270616,436.879988606771,663.396301269531,1713.72155761719,1730.87646484375,1796.69250488281,1807.18298339844,2428.91943359375,2479.45336914062,2515.68212890625,2427.97705078125,-26.668888092041,341.455017089844,1136.78002929688,120963.0390625,101326.1484375,702.174987792969,19.8229694366455,2.31178736686707,144.510437011719,98.0942535400391,410.311737060547,902.985534667969,20,2.78609466552734
00:00:04,0.005,0.005,0.219999998807907,0.600000023841858,1102.5827712037,434.245330810547,441.425445556641,489.416656494141,450.801879882812,435.65087890625,337.406188964844,425.246913655599,578.426150173611,431.369790988498,436.882096896701,666.741333007812,1716.60925292969,1733.77563476562,1799.57238769531,1810.07836914062,2446.11206054688,2496.66528320312,2532.88989257812,2449.88818359375,-21.9655838012695,338.590270996094,1131.94641113281,121001.265625,101326.9140625,706.61083984375,16.0773048400879,4.56848430633545,138.100296020508,99.9558181762695,413.891754150391,920.389831542969,20,2.78612995147705
00:00:05,0.005,0.005,0.219999998807907,0.600000023841858,1102.59975954224,434.246520996094,441.43896484375,489.409057617188,450.799041748047,435.630096435547,337.410369873047,425.248575168186,578.42584499783,431.37024875217,436.884223361545,717.817138671875,1718.54736328125,1734.75610351562,1800.56848144531,1812.00500488281,2486.14721679688,2532.89331054688,2570.07958984375,2487.10473632812,-26.6801452636719,323.366119384766,1130.00671386719,121011.0390625,101323.09375,703.418518066406,17.1278266906738,12.5794353485107,137.341995239258,104.881088256836,405.919311523438,917.720581054688,20,2.78616523742676
00:00:06,0.005,0.005,0.219999998807907,0.600000023841858,1097.98971026912,434.247741699219,441.452484130859,489.401489257812,450.796234130859,435.6318359375,337.414581298828,425.250253634983,578.425505913629,431.370723470052,436.910558810764,648.580932617188,1729.0341796875,1748.05786132812,1813.86242675781,1824.35693359375,2462.5205078125,2511.15112304688,2548.34497070312,2462.5244140625,-18.1546649932861,343.247314453125,1135.99267578125,121022.4453125,101325.9453125,699.955749511719,43.3960113525391,11.4750003814697,146.480453491211,112.504554748535,398.306579589844,861.97607421875,20,2.78620052337646
00:00:07,0.005,0.005,0.219999998807907,0.600000023841858,1102.95967799723,434.248931884766,441.466033935547,489.393890380859,450.793426513672,435.633636474609,337.418792724609,425.251915147569,578.425200737847,431.371181233724,436.912703450521,671.350830078125,1715.74194335938,1734.78784179688,1798.712890625,1810.10144042969,2438.77709960938,2489.29467773438,2522.75732421875,2438.77709960938,-19.2962074279785,346.697906494141,1133.68884277344,121006.953125,101327.609375,702.330810546875,30.7360420227051,21.8364238739014,144.701568603516,109.102005004883,401.808319091797,902.185241699219,20,2.78623580932617
00:00:08,0.005,0.005,0.219999998807907,0.600000023841858,1099.26324985433,434.250152587891,441.479553222656,489.33154296875,450.790618896484,435.635467529297,337.422973632812,425.253576660156,578.424861653646,431.371655951606,436.914720865885,670.311340332031,1706.3984375,1723.58972167969,1788.44055175781,1799.884765625,2422.56884765625,2472.16064453125,2508.326171875,2422.51904296875,-22.8885326385498,343.477386474609,1141.37487792969,120964.2578125,101326.0390625,721.078735351562,21.4851760864258,5.08864736557007,125.160774230957,111.311187744141,405.558319091797,894.564025878906,20,2.78627109527588
00:00:09,0.005,0.005,0.219999998807907,0.600000023841858,1101.39112712632,434.251342773438,441.493072509766,489.337829589844,450.787811279297,435.637298583984,337.427185058594,425.255255126953,578.424556477865,431.372130669488,436.916756456163,682.632446289062,1717.31872558594,1736.34680175781,1803.05920410156,1811.71118164062,2438.19311523438,2487.78491210938,2523.09423828125,2437.26220703125,-24.7500991821289,334.950927734375,1136.51477050781,120955.9140625,101321.109375,667.274475097656,6.32349729537964,4.41611957550049,144.350189208984,113.997055053711,394.339111328125,875.926147460938,20,2.78630638122559
00:00:10,0.005,0.005,0.219999998807907,0.600000023841858,1102.22976524508,434.252532958984,441.529388427734,489.345764160156,450.785003662109,435.639129638672,337.431396484375,425.25691663954,578.424217393663,431.37258843316,436.918792046441,667.066589355469,1726.04272460938,1743.22827148438,1807.14453125,1818.56970214844,2465.01733398438,2512.70190429688,2549.87646484375,2463.11010742188,-17.262243270874,337.567535400391,1130.72570800781,120978.3515625,101321.03125,698.764892578125,22.4993896484375,10.3075075149536,142.595184326172,114.824142456055,406.507232666016,906.514343261719,20,2.78634166717529
00:00:11,0.005,0.005,0.219999998807907,0.600000023841858,1102.9450328778,434.253753662109,441.508209228516,489.353698730469,450.782196044922,435.640960693359,337.435577392578,425.258578152127,578.423912217882,431.373063151042,436.920809461806,679.069213867188,1714.71716308594,1733.77575683594,1797.70349121094,1810.05541992188,2439.67431640625,2487.37377929688,2523.59887695312,2436.82836914062,-21.0885429382324,349.758361816406,1140.53393554688,120991.5390625,101328.1953125,673.001525878906,7.00156164169312,2.31953525543213,137.712677001953,105.409980773926,406.185546875,900.299682617188,20,2.786376953125
00:00:12,0.005,0.005,0.219999998807907,0.600000023841858,1105.66328420406,434.254943847656,441.486206054688,489.361633300781,450.779388427734,435.642761230469,337.439788818359,425.260256618924,578.423573133681,431.373520914714,436.922845052083,673.819885253906,1726.08520507812,1746.08215332031,1808.11767578125,1820.50036621094,2445.18188476562,2491.91259765625,2530.02954101562,2442.33618164062,-19.1654567718506,346.112670898438,1136.22094726562,121022.21875,101325.015625,702.126708984375,19.5321712493896,9.16763687133789,141.817230224609,108.302383422852,405.594085693359,929.713500976562,20,2.78641200065613
00:00:13,0.005,0.005,0.219999998807907,0.600000023841858,1107.92683386241,434.256134033203,441.464233398438,489.369567871094,450.776580810547,435.644592285156,337.444000244141,425.26191813151,578.423267957899,431.373995632595,436.924880642361,677.006042480469,1729.02648925781,1750.92687988281,1812.92810058594,1824.37243652344,2442.32836914062,2490.97802734375,2529.12548828125,2443.29345703125,-24.7615089416504,347.165710449219,1129.60974121094,121039.609375,101323.328125,686.798583984375,30.5922012329102,6.44380283355713,149.864852905273,106.822326660156,423.755126953125,936.430725097656,20,2.78644728660583
00:00:14,0.005,0.005,0.219999998807907,0.600000023841858,1107.55203596608,434.257354736328,441.442230224609,489.377502441406,450.773773193359,435.646423339844,337.448181152344,425.263596598307,578.422928873698,431.374470350477,436.926916232639,672.698486328125,1729.02270507812,1746.18908691406,1811.99365234375,1821.55346679688,2470.93896484375,2521.47680664062,2555.8173828125,2470.93115234375,-22.9038410186768,334.714172363281,1128.77844238281,121039.625,101324.9921875,687.314270019531,8.04772758483887,8.77087593078613,152.968627929688,108.732772827148,417.36181640625,893.601257324219,20,2.78648257255554
00:00:15,0.005,0.005,0.219999998807907,0.600000023841858,1106.82270901871,434.258544921875,441.420227050781,489.385437011719,450.770965576172,435.648254394531,337.452392578125,425.265258110894,578.422623697917,431.374928114149,436.928933648003,691.246826171875,1729.97229003906,1746.18115234375,1811.99353027344,1824.3798828125,2482.47143554688,2531.10961914062,2563.53491210938,2479.6181640625,-17.1895427703857,340.405212402344,1124.91345214844,121022.5,101320.234375,658.003112792969,17.5123882293701,9.50603199005127,146.877349853516,105.290336608887,416.9404296875,870.199768066406,20,2.78651785850525
00:00:16,0.005,0.005,0.219999998807907,0.600000023841858,1109.89256037213,434.259765625,441.398223876953,489.393371582031,450.768157958984,435.650085449219,337.456604003906,425.266919623481,578.422284613715,431.375402832031,436.930969238281,692.606994628906,1719.5009765625,1735.71374511719,1799.61083984375,1811.05517578125,2447.16552734375,2494.85009765625,2531.09033203125,2443.35083007812,-20.0274658203125,344.281677246094,1134.22216796875,121001.5078125,101328.4296875,738.49853515625,11.8257417678833,8.3924617767334,143.434799194336,109.48348236084,419.623107910156,892.652770996094,20,2.78655314445496
00:00:17,0.005,0.005,0.219999998807907,0.600000023841858,1106.08705537975,434.260955810547,441.376220703125,489.401306152344,450.765350341797,435.651885986328,337.460784912109,425.268598090278,578.421979437934,431.375860595703,436.933004828559,692.178039550781,1708.19580078125,1726.2880859375,1792.03698730469,1802.55529785156,2423.85180664062,2472.4619140625,2506.794921875,2421.97216796875,-18.0644817352295,350.901885986328,1135.12219238281,120967.90625,101324.7109375,715.078918457031,20.6919975280762,11.7590131759644,146.264175415039,104.309646606445,415.089904785156,859.97265625,20,2.78658843040466
00:00:18,0.005,0.005,0.219999998807907,0.600000023841858,1108.61046803717,434.262145996094,441.354217529297,489.409271240234,450.762542724609,435.653717041016,337.464996337891,425.270259602865,578.421640353733,431.376335313585,436.935022243924,675.242858886719,1708.15637207031,1724.4189453125,1791.12731933594,1802.54663085938,2413.88623046875,2461.54565429688,2497.78588867188,2413.8115234375,-18.9741897583008,347.217437744141,1144.27221679688,120952.1640625,101325.8046875,649.216735839844,10.3994283676147,6.16336154937744,145.020462036133,101.824096679688,423.308410644531,895.568176269531,20,2.78662371635437
00:00:19,0.005,0.005,0.219999998807907,0.600000023841858,1104.22607076416,434.263366699219,441.332214355469,489.417205810547,450.759735107422,435.655548095703,337.469207763672,425.271921115451,578.421335177951,431.376810031467,436.937057834201,674.79150390625,1702.38037109375,1720.45471191406,1783.46691894531,1796.74987792969,2443.89233398438,2492.50732421875,2528.7705078125,2445.79956054688,-23.7276973724365,327.206909179688,1127.18322753906,120934.796875,101322.5078125,641.215393066406,21.4209327697754,12.561206817627,137.776809692383,104.469329833984,409.979614257812,878.050048828125,20,2.78665900230408
00:00:20,0.005,0.005,0.219999998807907,0.600000023841858,1109.17084888686,434.264556884766,441.310211181641,489.425140380859,450.756927490234,435.657379150391,337.473388671875,425.273599582248,578.42099609375,431.377267795139,436.939093424479,723.624755859375,1715.68627929688,1733.82543945312,1799.61083984375,1811.07421875,2446.51733398438,2495.11743164062,2530.40380859375,2444.6484375,-20.90478515625,343.156158447266,1128.64514160156,120957.484375,101325.53125,654.362915039062,25.9861602783203,13.3440074920654,131.731262207031,100.038238525391,400.877319335938,883.396606445312,20,2.78669428825378
00:00:21,0.005,0.005,0.219999998807907,0.600000023841858,1109.12468747043,434.265777587891,441.245697021484,489.433074951172,450.754119873047,435.659210205078,337.477600097656,425.275261094835,578.420690917969,431.377742513021,436.941129014757,705.424560546875,1718.54736328125,1735.71374511719,1802.47192382812,1812.96252441406,2437.62866210938,2486.26684570312,2522.50708007812,2435.72143554688,-15.2590217590332,343.328002929688,1135.17590332031,120972.8984375,101328.625,702.410949707031,18.6923027038574,7.6295108795166,148.012512207031,101.472496032715,407.415893554688,882.352966308594,20,2.78672957420349
00:00:22,0.005,0.005,0.219999998807907,0.600000023841858,1107.25608739274,434.266967773438,441.236938476562,489.441009521484,450.751312255859,435.661010742188,337.481811523438,425.299641248915,578.420351833767,431.378200276693,436.943146430122,702.61328125,1721.36242675781,1739.49389648438,1804.34484863281,1814.83532714844,2439.45556640625,2488.10522460938,2524.31103515625,2438.47900390625,-17.1779117584229,349.027099609375,1134.29565429688,121003.2734375,101328.6171875,676.699096679688,18.6923027038574,14.4454135894775,136.582061767578,98.0714492797852,413.050537109375,912.557800292969,20,2.7867648601532
00:00:23,0.005,0.005,0.219999998807907,0.600000023841858,1105.31789370754,434.268157958984,441.228149414062,489.448944091797,450.748504638672,435.662841796875,337.486022949219,425.301031494141,578.420012749566,431.378674994575,436.945182020399,687.320068359375,1740.27575683594,1758.37292480469,1825.10815429688,1835.59875488281,2460.27661132812,2509.85693359375,2546.10864257812,2460.27661132812,-11.5016021728516,360.368255615234,1136.90856933594,121052.5703125,101327.109375,704.574523925781,9.94129848480225,9.13706493377686,136.789184570312,98.7746505737305,420.795043945312,926.359436035156,20,2.78680014610291
00:00:24,0.005,0.005,0.219999998807907,0.600000023841858,1105.3256263306,434.269378662109,441.219390869141,489.456878662109,450.745697021484,435.664672851562,337.490203857422,425.302438693576,578.419707573785,431.379149712457,436.947217610677,693.016296386719,1733.81408691406,1752.88012695312,1818.68469238281,1829.16760253906,2488.85229492188,2539.40551757812,2572.7998046875,2487.9140625,-16.2662925720215,337.690063476562,1133.12365722656,121054.7890625,101323.125,724.196472167969,51.5928688049316,6.11585569381714,147.902282714844,107.130325317383,416.620269775391,895.244750976562,20,2.78683543205261
00:00:25,0.005,0.005,0.219999998807907,0.600000023841858,1104.13386509226,434.270568847656,441.210601806641,489.464813232422,450.742889404297,435.66650390625,337.494415283203,425.303845893012,578.419368489583,431.379607476129,436.949253200955,716.427673339844,1730.0146484375,1747.18103027344,1813.931640625,1823.47229003906,2478.69506835938,2527.3330078125,2562.62744140625,2476.79150390625,-16.216552734375,341.393737792969,1129.53796386719,121041.6171875,101324.421875,724.932006835938,22.2054901123047,5.72367000579834,136.977386474609,106.826988220215,414.674652099609,949.965148925781,20,2.78687071800232
00:00:26,0.005,0.005,0.219999998807907,0.600000023841858,1103.74992864141,434.271759033203,441.201843261719,489.472747802734,450.740051269531,435.668334960938,337.498626708984,425.305236138238,578.419063313802,431.38008219401,436.951270616319,688.33447265625,1730.9453125,1748.11169433594,1812.96252441406,1825.36047363281,2448.11938476562,2495.8037109375,2531.09033203125,2445.25830078125,-19.0737781524658,354.772247314453,1139.9443359375,121041.5625,101328.4296875,728.923461914062,47.6844444274902,4.1962308883667,123.979553222656,100.709541320801,413.900970458984,868.619812011719,20,2.78690600395203
00:00:27,0.005,0.005,0.219999998807907,0.600000023841858,1103.36599219056,434.272979736328,441.193084716797,489.480682373047,450.737243652344,435.670135498047,337.502807617188,425.306643337674,578.418724229601,431.380539957682,436.953306206597,631.735412597656,1731.08850097656,1746.37622070312,1814.05944824219,1822.67126464844,2452.7158203125,2500.42895507812,2536.58349609375,2451.67626953125,-17.1950378417969,356.593719482422,1133.68518066406,121039.7734375,101326.0859375,694.4853515625,26.3412780761719,11.2609796524048,121.240493774414,106.015838623047,421.347198486328,902.861022949219,20,2.78694128990173
00:00:28,0.005,0.005,0.219999998807907,0.600000023841858,1105.96099019174,434.274169921875,441.184295654297,489.488616943359,450.734436035156,435.671966552734,337.507019042969,425.308050537109,578.418419053819,431.381014675564,436.955341796875,665.341125488281,1732.85266113281,1749.111328125,1814.93872070312,1824.45275878906,2471.525390625,2520.140625,2553.63452148438,2469.64111328125,-18.1200885772705,345.418975830078,1143.42724609375,121037.9296875,101322.796875,697.127868652344,36.0280418395996,2.03590106964111,123.970375061035,104.133644104004,423.736724853516,962.487243652344,20,2.78697657585144
00:00:29,0.005,0.005,0.219999998807907,0.600000023841858,1107.56140884251,434.275390625,441.175537109375,489.496551513672,450.731628417969,435.673797607422,337.51123046875,425.309440782335,578.418079969618,431.381489393446,436.95735921224,654.089904785156,1735.64501953125,1752.78845214844,1817.63928222656,1827.19909667969,2488.8759765625,2536.6064453125,2572.80053710938,2486.99145507812,-11.6046018600464,344.190063476562,1135.10424804688,121033.890625,101318.7890625,663.972839355469,14.9325180053711,10.4980745315552,124.12614440918,103.324905395508,411.941955566406,906.710693359375,20,2.78701186180115
00:00:30,0.005,0.005,0.219999998807907,0.600000023841858,1103.08199403467,434.276580810547,441.166748046875,489.504516601562,450.728820800781,435.675628662109,337.515411376953,425.310847981771,578.417774793837,431.381947157118,436.959394802517,655.779052734375,1725.22314453125,1741.43591308594,1808.17504882812,1817.73095703125,2458.01904296875,2504.76879882812,2540.98999023438,2453.3076171875,-14.3244256973267,346.131774902344,1121.54602050781,121016.8828125,101325.3125,713.529907226562,31.0289745330811,20.3323860168457,142.412200927734,107.102981567383,424.772827148438,910.459594726562,20,2.78704714775085
00:00:31,0.005,0.005,0.219999998807907,0.600000023841858,1102.26959996992,434.277770996094,441.157989501953,489.512451171875,450.726013183594,435.677459716797,337.519622802734,425.312238226997,578.417435709635,431.382421875,436.961430392795,695.749145507812,1711.07067871094,1730.12915039062,1794.97998046875,1805.47058105469,2435.05786132812,2483.69604492188,2518.998046875,2432.22729492188,-15.2590217590332,354.680572509766,1131.87585449219,120986.6171875,101326.1015625,672.84814453125,20.8013725280762,8.48414039611816,144.972930908203,102.259887695312,418.127746582031,924.158874511719,20,2.78708243370056
00:00:32,0.005,0.005,0.219999998807907,0.600000023841858,1101.88601500193,434.278991699219,441.149200439453,489.520385742188,450.723205566406,435.679260253906,337.523834228516,425.313645426432,578.417130533854,431.382879638672,436.963465983073,690.376953125,1707.05700683594,1723.28125,1788.12060546875,1799.56481933594,2418.57788085938,2465.32006835938,2500.60668945312,2415.716796875,-14.3859252929688,357.483673095703,1140.45336914062,120963.3828125,101327.2578125,670.07275390625,33.8500099182129,9.46781063079834,154.516006469727,101.063385009766,402.622497558594,889.878051757812,20,2.78711771965027
00:00:33,0.005,0.005,0.219999998807907,0.600000023841858,1105.65707467343,434.280181884766,441.140441894531,489.5283203125,450.720397949219,435.681091308594,337.528015136719,425.315052625868,578.416791449653,431.383354356554,436.965483398438,673.859008789062,1709.00280761719,1728.06884765625,1792.92736816406,1803.40258789062,2425.13842773438,2475.67651367188,2510.962890625,2425.11547851562,-21.8964176177979,336.744384765625,1144.49426269531,120938.65625,101322.9140625,717.059387207031,30.0904579162598,4.57463216781616,133.291748046875,111.381637573242,404.010284423828,916.092163085938,20,2.78715300559998
00:00:34,0.005,0.005,0.219999998807907,0.600000023841858,1104.91708607911,434.281402587891,441.131652832031,489.536254882812,450.717590332031,435.682922363281,337.5322265625,425.316442871094,578.416486273872,431.383829074436,436.967518988715,684.767883300781,1709.94885253906,1725.23083496094,1791.98132324219,1802.46423339844,2463.27124023438,2511.9169921875,2547.21875,2463.27880859375,-15.3202571868896,334.706512451172,1135.375,120953.703125,101323.1015625,679.946838378906,21.0638236999512,4.18092203140259,140.795104980469,108.726654052734,399.444702148438,878.257751464844,20,2.78718829154968
00:00:35,0.005,0.005,0.219999998807907,0.600000023841858,1103.36599219056,434.282592773438,441.122894287109,489.544189453125,450.714782714844,435.684753417969,337.536437988281,425.31785007053,578.41614718967,431.384286838108,436.969554578993,667.111328125,1721.39306640625,1739.50927734375,1804.36401367188,1813.90856933594,2432.921875,2479.65258789062,2515.89672851562,2431.96411132812,-18.097038269043,351.899658203125,1129.74328613281,120980.484375,101326.5,688.622192382812,19.9489078521729,18.6400547027588,140.7890625,110.229522705078,404.427093505859,881.405212402344,20,2.78722357749939
00:00:36,0.005,0.005,0.219999998807907,0.600000023841858,1105.6694937347,434.283782958984,441.114135742188,489.552124023438,450.711975097656,435.686584472656,337.540618896484,425.319257269965,578.415842013889,431.38476155599,436.971590169271,711.528198242188,1728.08422851562,1746.20434570312,1811.05517578125,1821.54577636719,2441.44360351562,2491.98901367188,2527.275390625,2440.48974609375,-14.3053331375122,353.818572998047,1136.0341796875,121012.953125,101325.765625,727.702758789062,20.5996799468994,8.3924617767334,140.76448059082,111.009384155273,415.808349609375,873.578979492188,20,2.7872588634491
00:00:37,0.005,0.005,0.219999998807907,0.600000023841858,1106.80970415266,434.285003662109,441.105346679688,489.56005859375,450.709167480469,435.688385009766,337.544830322266,425.320647515191,578.415502929687,431.385219319661,436.973607584635,689.507385253906,1728.05554199219,1746.14709472656,1811.98022460938,1823.33862304688,2442.51171875,2492.04638671875,2529.240234375,2444.33325195312,-19.8842735290527,345.349945068359,1122.91833496094,121020.46875,101325.2421875,694.685302734375,21.7211952209473,10.3456621170044,137.830673217773,111.795249938965,414.225158691406,884.553588867188,20,2.7872941493988
00:00:38,0.005,0.005,0.219999998807907,0.600000023841858,1102.23281142992,434.286193847656,441.096588134766,489.567993164062,450.706359863281,435.690216064453,337.549041748047,425.322054714627,578.415197753906,431.385694037543,436.975643174913,698.214111328125,1730.9912109375,1747.22680664062,1813.00842285156,1822.54528808594,2477.43115234375,2526.9541015625,2561.37890625,2477.408203125,-18.9360752105713,332.182098388672,1130.87744140625,121019.0390625,101325.1875,733.171447753906,14.6980361938477,8.76475715637207,144.161026000977,106.941680908203,408.955047607422,887.812927246094,20,2.78732943534851
00:00:39,0.005,0.005,0.219999998807907,0.600000023841858,1107.55824549672,434.287384033203,441.087799072266,489.575927734375,450.703552246094,435.692047119141,337.55322265625,425.323461914063,578.414858669705,431.386168755425,436.977678765191,700.083923339844,1718.6240234375,1736.744140625,1801.61413574219,1810.21643066406,2466.43115234375,2515.98461914062,2550.35571289062,2463.57006835938,-18.0434131622314,341.305603027344,1127.12084960938,120990.3671875,101325.140625,668.743469238281,17.2047367095947,9.10940742492676,141.42008972168,103.77668762207,404.852905273438,873.220520019531,20,2.78736472129822
00:00:40,0.005,0.005,0.219999998807907,0.600000023841858,1101.85344425633,434.288604736328,441.079040527344,489.619201660156,450.700744628906,435.693878173828,337.557434082031,425.324852159288,578.414553493924,431.386626519097,436.979696180556,654.159545898438,1709.0869140625,1727.20690917969,1791.14221191406,1801.6328125,2425.5361328125,2472.30517578125,2508.54541015625,2422.69409179688,-16.2127113342285,340.447814941406,1140.46301269531,120952.1796875,101327.4296875,671.514282226562,21.7746543884277,6.84364891052246,129.854431152344,103.738441467285,431.051727294922,926.711059570312,20,2.78739976882935
00:00:41,0.005,0.005,0.219999998807907,0.600000023841858,1106.44966853671,434.289794921875,441.070251464844,489.628051757812,450.697937011719,435.695678710938,337.561645507812,425.326259358724,578.414214409722,431.387101236979,436.981731770833,665.481811523438,1708.91882324219,1726.08520507812,1790.98181152344,1801.42663574219,2419.38623046875,2468.00927734375,2503.31103515625,2415.60205078125,-16.3043899536133,349.942687988281,1138.73803710938,120953.6484375,101329.2265625,734.458435058594,8.14544773101807,4.6266016960144,135.497161865234,101.466384887695,415.390197753906,882.34423828125,20,2.78743505477905
00:00:42,0.005,0.005,0.219999998807907,0.600000023841858,1102.65365358172,434.291015625,441.061492919922,489.636199951172,450.695129394531,435.697509765625,337.565856933594,425.32766655816,578.413909233941,431.387575954861,436.983767361111,652.000732421875,1713.87072753906,1731.01416015625,1797.79528808594,1807.33215332031,2427.14965820312,2477.67211914062,2511.09716796875,2423.380859375,-18.9705753326416,347.280364990234,1144.30383300781,120972.96875,101326.7421875,721.77978515625,15.2865428924561,4.5777063369751,134.421585083008,98.0988464355469,416.874786376953,936.94140625,20,2.78747034072876
00:00:43,0.005,0.005,0.219999998807907,0.600000023841858,1101.8396192636,434.292205810547,441.052734375,489.644348144531,450.692321777344,435.699340820312,337.570037841797,425.329056803385,578.41357014974,431.388033718533,436.985802951389,701.530700683594,1715.69396972656,1733.80639648438,1799.61083984375,1810.08605957031,2466.10888671875,2515.69287109375,2549.09521484375,2464.20141601562,-17.1587142944336,332.921936035156,1132.90612792969,121001.4453125,101322.34375,683.887817382812,41.2178039550781,12.936354637146,138.801773071289,104.115158081055,413.193359375,916.971618652344,20,2.78750562667847
00:00:44,0.005,0.005,0.219999998807907,0.600000023841858,1105.6694937347,434.293395996094,441.0439453125,489.652496337891,450.689514160156,435.701171875,337.574249267578,425.330464002821,578.413264973958,431.388508436415,436.987820366753,729.036682128906,1708.12231445312,1727.18444824219,1792.98901367188,1801.576171875,2450.15380859375,2498.7998046875,2534.08251953125,2449.2041015625,-30.4370422363281,330.968597412109,1135.38854980469,120980.6953125,101320.4296875,747.001037597656,63.8857727050781,12.9485692977905,130.075439453125,97.6916809082031,380.400543212891,887.758422851562,20,2.78754091262817
00:00:45,0.005,0.005,0.219999998807907,0.600000023841858,1107.2020761923,434.294616699219,441.035186767578,489.66064453125,450.686706542969,435.703002929688,337.578460693359,425.331871202257,578.412925889757,431.388966200087,436.989855957031,677.420776367188,1731.87585449219,1749.05004882812,1813.90087890625,1824.3876953125,2448.134765625,2496.77294921875,2531.10961914062,2447.18090820312,-19.0737781524658,349.999969482422,1139.33020019531,121020.5390625,101327.0859375,717.72998046875,18.7906513214111,11.0781583786011,127.815826416016,109.469650268555,404.696380615234,874.849487304688,20,2.78757619857788
00:00:46,0.005,0.005,0.219999998807907,0.600000023841858,1107.4547923731,434.295806884766,441.026397705078,489.668792724609,450.683898925781,435.704803466797,337.582641601562,425.333261447483,578.412620713976,431.389440917969,436.991891547309,686.780212402344,1733.69519042969,1751.78735351562,1815.71240234375,1826.17517089844,2448.82275390625,2497.5166015625,2532.77514648438,2446.01733398438,-14.388744354248,349.216949462891,1144.99975585938,121033.71875,101327.1015625,705.154663085938,18.1406574249268,8.89627361297607,129.105560302734,106.409439086914,410.648956298828,934.803100585938,20,2.78761148452759
