Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
23-Jun-2016 11:57:06,305.55,333.15,0.624743,0.691675,601.462,104.3,0,0.02,NaN
23-Jun-2016 11:57:07,305.6,333.2,0.607595,0.692484,583.681,101.4,0,0.02,NaN
23-Jun-2016 11:57:08,305.55,333.2,0.638675,0.692743,583.681,101.4,0,0.02,NaN
23-Jun-2016 11:57:09,305.65,333.25,0.632551,0.702284,579.549,100.5,0,0.02,NaN
23-Jun-2016 11:57:10,305.55,333.25,0.651383,0.702464,582.053,101.3,0,0.02,NaN
23-Jun-2016 11:57:11,305.6,333.25,0.637144,0.692723,583.681,101.4,0,0.02,NaN
23-Jun-2016 11:57:12,305.7,333.25,0.657507,0.69288,577.134,99.9,0,0.02,NaN
23-Jun-2016 11:57:13,305.6,333.25,0.640206,0.693143,583.681,101.4,0,0.02,NaN
23-Jun-2016 11:57:14,305.7,333.2,0.627804,0.693445,585.222,101.3,0,0.02,NaN
23-Jun-2016 11:57:15,305.7,333.2,0.612188,0.683968,581.077,100.4,0,0.02,NaN
23-Jun-2016 11:57:16,305.7,333.2,0.634082,0.693315,609.387,105.1,0,0.02,NaN
23-Jun-2016 11:57:17,305.7,333.15,0.607595,0.702289,605.908,104.5,0,0.02,NaN
23-Jun-2016 11:57:18,305.8,333.1,0.612188,0.683226,611.615,105.1,0,0.02,NaN
23-Jun-2016 11:57:19,305.75,333.1,0.630867,0.702854,611.615,105.1,0,0.02,NaN
23-Jun-2016 11:57:20,305.8,333.1,0.618465,0.693668,612.736,105.1,0,0.02,NaN
23-Jun-2016 11:57:21,305.8,333.2,0.618466,0.692757,608.757,104.8,0,0.02,NaN
23-Jun-2016 11:57:22,305.75,333.2,0.651383,0.692622,600.11,103.5,0,0.02,NaN
23-Jun-2016 11:57:23,305.7,333.2,0.627805,0.693377,583.971,100.9,0,0.02,NaN
23-Jun-2016 11:57:24,305.8,333.25,0.621527,0.684014,586.102,100.9,0,0.02,NaN
23-Jun-2016 11:57:25,305.8,333.25,0.623211,0.702826,580.396,100.1,0,0.02,NaN
23-Jun-2016 11:57:26,305.85,333.2,0.596571,0.693874,576.808,99.3,0,0.02,NaN
23-Jun-2016 11:57:27,305.95,333.2,0.619996,0.68351,586.408,100.4,0,0.02,NaN
23-Jun-2016 11:57:28,305.85,333.2,0.610657,0.69312,586.01,100.7,0,0.02,NaN
23-Jun-2016 11:57:29,305.9,333.25,0.635613,0.693544,571.462,98.2,0,0.02,NaN
23-Jun-2016 11:57:30,305.9,333.2,0.652914,0.693023,583.585,100.1,0,0.02,NaN
23-Jun-2016 11:57:31,305.9,333.2,0.612188,0.693283,583.002,100,0,0.02,NaN
23-Jun-2016 11:57:32,305.9,333.2,0.640206,0.703899,588.832,101,0,0.02,NaN
23-Jun-2016 11:57:33,305.95,333.15,0.59504,0.694146,591.582,101.1,0,0.02,NaN
23-Jun-2016 11:57:34,306.05,333.15,0.627805,0.703248,593.258,101.2,0,0.02,NaN
23-Jun-2016 11:57:35,305.95,333.2,0.635613,0.693262,590.497,101.1,0,0.02,NaN
23-Jun-2016 11:57:36,306,333.15,0.618465,0.69346,593.258,101.2,0,0.02,NaN
23-Jun-2016 11:57:37,305.95,333.15,0.619996,0.703198,585.146,100,0,0.02,NaN
23-Jun-2016 11:57:38,306.05,333.2,0.612188,0.684167,592.672,101.1,0,0.02,NaN
23-Jun-2016 11:57:39,306,333.2,0.623211,0.694513,590.997,101,0,0.02,NaN
23-Jun-2016 11:57:40,306.05,333.2,0.640206,0.703909,588.48,100.2,0,0.02,NaN
23-Jun-2016 11:57:41,306.1,333.15,0.630867,0.684538,595.451,101.2,0,0.02,NaN
23-Jun-2016 11:57:42,306.05,333.15,0.651383,0.694127,594.353,101.2,0,0.02,NaN
23-Jun-2016 11:57:43,306.1,333.15,0.626275,0.691279,589.067,100.3,0,0.02,NaN
23-Jun-2016 11:57:44,306.1,333.2,0.624745,0.689486,596.04,101.3,0,0.02,NaN
23-Jun-2016 11:57:45,306.05,333.15,0.598105,0.698403,594.94,101.3,0,0.02,NaN
23-Jun-2016 11:57:46,306.1,333.2,0.634084,0.698514,589.654,100.4,0,0.02,NaN
23-Jun-2016 11:57:47,306.15,333.15,0.635615,0.689172,600.091,101.8,0,0.02,NaN
23-Jun-2016 11:57:48,306.15,333.05,0.637146,0.69944,605.338,102.5,0,0.02,NaN
23-Jun-2016 11:57:49,306.2,333.1,0.601166,0.699444,617.74,104.6,0,0.02,NaN
23-Jun-2016 11:57:50,306.3,333.1,0.613874,0.689697,625.929,105.2,0,0.02,NaN
23-Jun-2016 11:57:51,306.2,333.1,0.643576,0.690357,617.705,104.4,0,0.02,NaN
23-Jun-2016 11:57:52,306.25,333.1,0.638677,0.700275,623.005,105.1,0,0.02,NaN
23-Jun-2016 11:57:53,306.25,333.1,0.630868,0.700545,603.505,102,0,0.02,NaN
23-Jun-2016 11:57:54,306.3,333.1,0.598104,0.700368,616.447,103.8,0,0.02,NaN
23-Jun-2016 11:57:55,306.25,333.1,0.61219,0.69075,599.294,101.1,0,0.02,NaN
23-Jun-2016 11:57:56,306.3,333.25,0.645107,0.700158,601.6,101.3,0,0.02,NaN
23-Jun-2016 11:57:57,306.35,333.2,0.613874,0.700235,601.6,101.3,0,0.02,NaN
23-Jun-2016 11:57:58,306.35,333.25,0.595042,0.682168,599.363,101.3,0,0.02,NaN
23-Jun-2016 11:57:59,306.4,333.25,0.632552,0.700596,595.144,100.4,0,0.02,NaN
23-Jun-2016 11:58:00,306.4,333.2,0.615407,0.70039,600.412,101.1,0,0.02,NaN
23-Jun-2016 11:58:01,306.4,333.2,0.624747,0.685709,602.193,101.4,0,0.02,NaN
23-Jun-2016 11:58:02,306.45,333.25,0.627809,0.704205,603.914,101.5,0,0.02,NaN
23-Jun-2016 11:58:03,306.55,333.2,0.596576,0.704629,602,100.8,0,0.02,NaN
23-Jun-2016 11:58:04,306.55,333.2,0.626278,0.685831,606.777,101.6,0,0.02,NaN
23-Jun-2016 11:58:05,306.5,333.2,0.613877,0.704358,605.641,101.6,0,0.02,NaN
