Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
05-Feb-2016 14:38:27,297.15,328.15,0.846894,0.794711,24.985,7.3,0,0.03,NaN
05-Feb-2016 14:38:28,297.2,328.15,0.846894,0.794011,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:29,297.2,328.15,0.858583,0.794395,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:30,297.2,328.15,0.865063,0.793829,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:31,297.2,328.15,0.866334,0.794145,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:32,297.2,328.15,0.879294,0.79378,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:33,297.2,328.15,0.856042,0.793597,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:34,297.2,328.15,0.849435,0.794145,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:35,297.2,328.15,0.865063,0.794346,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:36,297.2,328.15,0.880564,0.794145,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:37,297.2,328.1,0.866334,0.794346,25.0659,7.3,0,0.03,NaN
05-Feb-2016 14:38:38,297.2,328.15,0.848164,0.796324,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:39,297.15,328.15,0.842955,0.794346,24.985,7.3,0,0.03,NaN
05-Feb-2016 14:38:40,297.2,328.15,0.866334,0.793962,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:41,297.2,328.15,0.888442,0.793962,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:42,297.2,328.1,0.874084,0.778573,25.0659,7.3,0,0.03,NaN
05-Feb-2016 14:38:43,297.2,328.15,0.883106,0.79378,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:44,297.15,328.15,0.885901,0.778394,24.985,7.3,0,0.03,NaN
05-Feb-2016 14:38:45,297.2,328.15,0.902673,0.793646,25.0254,7.3,0,0.03,NaN
05-Feb-2016 14:38:46,297.2,328.1,0.903943,0.779307,25.0659,7.3,0,0.03,NaN
05-Feb-2016 14:38:47,297.15,328.15,0.850705,0.79378,24.985,7.3,0,0.03,NaN
05-Feb-2016 14:38:48,297.15,328.15,0.893652,0.778215,24.985,7.3,0,0.03,NaN
05-Feb-2016 14:38:49,297.15,328.15,0.894922,0.793414,24.985,7.3,0,0.03,NaN
05-Feb-2016 14:38:50,297.15,328.15,0.900132,0.775834,24.985,7.3,0,0.03,NaN
05-Feb-2016 14:38:51,297.15,328.15,0.884631,0.789123,24.985,7.3,0,0.03,NaN
