Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
21-Mar-2016 10:55:33,297.75,328.25,0.492579,0.341706,532.793,102.1,0,0.02,NaN
21-Mar-2016 10:55:34,297.75,328.2,0.492579,0.341706,546.736,104.6,0,0.02,NaN
21-Mar-2016 10:55:35,297.75,328.15,0.501601,0.337119,547.635,104.6,0,0.02,NaN
21-Mar-2016 10:55:36,297.8,328.1,0.48076,0.337119,548.917,104.5,0,0.02,NaN
21-Mar-2016 10:55:37,297.75,328.1,0.480761,0.339276,554.83,105.8,0,0.02,NaN
21-Mar-2016 10:55:38,297.8,328.05,0.501601,0.341706,569.292,108.2,0,0.02,NaN
21-Mar-2016 10:55:39,297.85,328,0.514563,0.341706,582.794,110.4,0,0.02,NaN
21-Mar-2016 10:55:40,297.8,328,0.510624,0.341712,581.302,110.3,0,0.02,NaN
21-Mar-2016 10:55:41,297.8,328.05,0.514563,0.334622,569.292,108.2,0,0.02,NaN
21-Mar-2016 10:55:42,297.85,328.1,0.515834,0.341635,549.298,104.4,0,0.02,NaN
21-Mar-2016 10:55:43,297.75,328.15,0.49385,0.341635,546.588,104.4,0,0.02,NaN
21-Mar-2016 10:55:44,297.8,328.2,0.518376,0.342095,546.588,104.4,0,0.02,NaN
21-Mar-2016 10:55:45,297.8,328.2,0.497789,0.341827,547.111,104.5,0,0.02,NaN
21-Mar-2016 10:55:46,297.8,328.2,0.508082,0.341827,547.111,104.5,0,0.02,NaN
21-Mar-2016 10:55:47,297.85,328.2,0.479489,0.334866,546.964,104.3,0,0.02,NaN
21-Mar-2016 10:55:48,297.85,328.2,0.473009,0.342364,547.488,104.4,0,0.02,NaN
21-Mar-2016 10:55:49,297.85,328.25,0.490037,0.342364,546.588,104.4,0,0.02,NaN
21-Mar-2016 10:55:50,297.8,328.2,0.488767,0.341827,546.588,104.4,0,0.02,NaN
21-Mar-2016 10:55:51,297.8,328.25,0.4847,0.34177,546.213,104.5,0,0.02,NaN
21-Mar-2016 10:55:52,297.85,328.2,0.484699,0.34177,548.013,104.5,0,0.02,NaN
21-Mar-2016 10:55:53,297.8,328.2,0.478219,0.334741,547.111,104.5,0,0.02,NaN
21-Mar-2016 10:55:54,297.85,328.1,0.50427,0.341897,549.824,104.5,0,0.02,NaN
