Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
06-Jun-2016 10:21:40,305.75,328.15,0.798772,0.390508,216.608,24.5,0,0.016,0.03
06-Jun-2016 10:21:41,305.75,328.15,0.780885,0.390125,228.232,25.7,0,0.016,0.03
06-Jun-2016 10:21:42,305.75,328.25,0.798772,0.390125,231.784,26.1,0,0.016,0.03
06-Jun-2016 10:21:43,305.85,328.25,0.789829,0.381883,223.681,25.3,0,0.016,0.03
06-Jun-2016 10:21:44,305.85,328.15,0.789828,0.372984,229.255,25.7,0,0.016,0.03
06-Jun-2016 10:21:45,305.85,328.15,0.789829,0.381629,230.896,26,0,0.016,0.03
06-Jun-2016 10:21:46,305.85,328.25,0.803244,0.378804,224.68,25.3,0,0.016,0.03
06-Jun-2016 10:21:47,305.85,328.15,0.775966,0.378804,225.687,25.3,0,0.016,0.03
06-Jun-2016 10:21:48,305.85,328.15,0.789828,0.381711,225.687,25.3,0,0.016,0.03
06-Jun-2016 10:21:49,305.95,328.25,0.785357,0.372766,219.535,24.5,0,0.016,0.03
06-Jun-2016 10:21:50,305.95,328.15,0.789828,0.379002,215.875,24.2,0,0.016,0.03
06-Jun-2016 10:21:51,305.95,328.25,0.780885,0.38191,211.414,23.7,0,0.016,0.03
06-Jun-2016 10:21:52,305.95,328.25,0.775966,0.38191,216.847,24.2,0,0.016,0.03
06-Jun-2016 10:21:53,305.95,328.15,0.789829,0.379149,217.659,24.4,0,0.016,0.03
06-Jun-2016 10:21:54,305.95,328.15,0.780885,0.375548,230.288,25.7,0,0.016,0.03
06-Jun-2016 10:21:55,305.95,328.15,0.794304,0.383255,232.976,26,0,0.016,0.03
06-Jun-2016 10:21:56,305.95,328.15,0.780895,0.387033,232.976,26,0,0.016,0.03
06-Jun-2016 10:21:57,306.05,328.15,0.808618,0.387033,234.03,26,0,0.016,0.03
06-Jun-2016 10:21:58,306.05,328.15,0.803252,0.386845,234.03,26,0,0.016,0.03
06-Jun-2016 10:21:59,306.05,328.15,0.803252,0.393488,231.33,25.7,0,0.016,0.03
06-Jun-2016 10:22:00,306.05,328.15,0.79878,0.390963,234.03,26,0,0.016,0.03
06-Jun-2016 10:22:01,306.05,328.15,0.803252,0.394198,234.03,26,0,0.016,0.03
06-Jun-2016 10:22:02,306.05,328.25,0.789837,0.387797,227.73,25.3,0,0.016,0.03
06-Jun-2016 10:22:03,306.05,328.15,0.789836,0.394526,224.016,25,0,0.016,0.03
06-Jun-2016 10:22:04,306.05,328.15,0.789837,0.394526,213.328,23.7,0,0.016,0.03
06-Jun-2016 10:22:05,306.15,328.25,0.775974,0.394042,219.629,24.4,0,0.016,0.03
06-Jun-2016 10:22:06,306.15,328.15,0.785365,0.394811,217.914,24.1,0,0.016,0.03
06-Jun-2016 10:22:07,306.15,328.25,0.794309,0.390936,222.329,24.7,0,0.016,0.03
06-Jun-2016 10:22:08,306.15,328.15,0.785365,0.394577,228.765,25.3,0,0.016,0.03
06-Jun-2016 10:22:09,306.15,328.25,0.79878,0.394577,229.53,25.5,0,0.016,0.03
06-Jun-2016 10:22:10,306.15,328.15,0.785365,0.394577,234.03,26,0,0.016,0.03
06-Jun-2016 10:22:11,306.15,328.15,0.789837,0.39754,225.029,25,0,0.016,0.03
06-Jun-2016 10:22:12,306.15,328.25,0.79878,0.390618,224.129,24.9,0,0.016,0.03
06-Jun-2016 10:22:13,306.15,328.15,0.785365,0.394577,226.956,25.1,0,0.016,0.03
06-Jun-2016 10:22:14,306.15,328.15,0.775975,0.397619,214.297,23.7,0,0.016,0.03
06-Jun-2016 10:22:15,306.15,328.15,0.79878,0.397138,225.929,25.1,0,0.016,0.03
06-Jun-2016 10:22:16,306.15,328.15,0.785366,0.39353,220.529,24.5,0,0.016,0.03
06-Jun-2016 10:22:17,306.15,328.25,0.789838,0.39353,231.33,25.7,0,0.016,0.03
06-Jun-2016 10:22:18,306.15,328.25,0.780895,0.396894,219.723,24.3,0,0.016,0.03
06-Jun-2016 10:22:19,306.15,328.15,0.789838,0.3965,228.765,25.3,0,0.016,0.03
06-Jun-2016 10:22:20,306.15,328.15,0.785366,0.400077,226.956,25.1,0,0.016,0.03
06-Jun-2016 10:22:21,306.15,328.15,0.789838,0.393296,227.86,25.2,0,0.016,0.03
06-Jun-2016 10:22:22,306.15,328.15,0.79431,0.399751,235.094,26,0,0.016,0.03
06-Jun-2016 10:22:23,306.15,328.15,0.808619,0.399918,235.094,26,0,0.016,0.03
06-Jun-2016 10:22:24,306.15,328.25,0.785367,0.399918,234.03,26,0,0.016,0.03
06-Jun-2016 10:22:25,306.15,328.15,0.803253,0.399831,235.998,26.1,0,0.016,0.03
06-Jun-2016 10:22:26,306.15,328.25,0.79431,0.393054,235.998,26.1,0,0.016,0.03
06-Jun-2016 10:22:27,306.05,328.15,0.794309,0.403344,223.229,24.8,0,0.016,0.03
06-Jun-2016 10:22:28,306.05,328.25,0.803253,0.400026,217.743,24.3,0,0.016,0.03
06-Jun-2016 10:22:29,306.05,328.25,0.785366,0.400026,213.263,23.8,0,0.016,0.03
06-Jun-2016 10:22:30,306.05,328.25,0.789838,0.393089,213.263,23.8,0,0.016,0.03
06-Jun-2016 10:22:31,305.95,328.25,0.79431,0.393089,213.263,23.8,0,0.016,0.03
06-Jun-2016 10:22:32,305.95,328.15,0.79878,0.403372,213.263,23.8,0,0.016,0.03
06-Jun-2016 10:22:33,305.95,328.25,0.794308,0.39728,213.263,23.8,0,0.016,0.03
06-Jun-2016 10:22:34,305.95,328.15,0.789837,0.400705,227.6,25.4,0,0.016,0.03
06-Jun-2016 10:22:35,305.85,328.25,0.789837,0.396906,231.784,26.1,0,0.016,0.03
06-Jun-2016 10:22:36,305.85,328.15,0.789838,0.40009,230.147,25.8,0,0.016,0.03
06-Jun-2016 10:22:37,305.85,328.15,0.798781,0.399923,231.039,25.9,0,0.016,0.03
06-Jun-2016 10:22:38,305.85,328.15,0.775976,0.399923,228.363,25.6,0,0.016,0.03
06-Jun-2016 10:22:39,305.85,328.25,0.798781,0.399764,231.931,26,0,0.016,0.03
