Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
02-Jun-2016 15:06:56,299.75,327.75,0.74423,0.159641,100.173,14.1,0,0.016,0.03
02-Jun-2016 15:06:57,299.75,327.75,0.762563,0.159641,100.173,14.1,0,0.016,0.03
02-Jun-2016 15:06:58,299.75,327.75,0.75362,0.160773,100.173,14.1,0,0.016,0.03
02-Jun-2016 15:06:59,299.75,327.75,0.744229,0.159641,100.173,14.1,0,0.016,0.03
02-Jun-2016 15:07:00,299.75,327.75,0.748701,0.159673,101.594,14.3,0,0.016,0.03
02-Jun-2016 15:07:01,299.75,327.75,0.753619,0.159673,112.251,15.8,0,0.016,0.03
02-Jun-2016 15:07:02,299.75,327.75,0.739758,0.159641,112.961,15.9,0,0.016,0.03
02-Jun-2016 15:07:03,299.75,327.85,0.758091,0.159705,103.356,14.6,0,0.016,0.03
02-Jun-2016 15:07:04,299.75,327.85,0.748701,0.159705,99.8169,14.1,0,0.016,0.03
02-Jun-2016 15:07:05,299.75,327.85,0.739757,0.159769,99.8169,14.1,0,0.016,0.03
02-Jun-2016 15:07:06,299.75,327.85,0.739758,0.155391,99.8169,14.1,0,0.016,0.03
02-Jun-2016 15:07:07,299.75,327.85,0.7487,0.155391,99.8169,14.1,0,0.016,0.03
02-Jun-2016 15:07:08,299.75,327.85,0.744229,0.159804,99.8169,14.1,0,0.016,0.03
02-Jun-2016 15:07:09,299.75,327.85,0.739757,0.159804,99.8169,14.1,0,0.016,0.03
02-Jun-2016 15:07:10,299.75,327.85,0.739757,0.159777,99.8169,14.1,0,0.016,0.03
02-Jun-2016 15:07:11,299.75,327.85,0.744229,0.159777,99.8169,14.1,0,0.016,0.03
02-Jun-2016 15:07:12,299.75,327.75,0.744229,0.159804,106.567,15,0,0.016,0.03
02-Jun-2016 15:07:13,299.75,327.75,0.744229,0.160969,112.961,15.9,0,0.016,0.03
02-Jun-2016 15:07:14,299.75,327.75,0.739757,0.160969,112.961,15.9,0,0.016,0.03
02-Jun-2016 15:07:15,299.75,327.75,0.753619,0.159835,110.436,15.6,0,0.016,0.03
02-Jun-2016 15:07:16,299.75,327.85,0.753619,0.159894,112.559,15.9,0,0.016,0.03
02-Jun-2016 15:07:17,299.75,327.85,0.739757,0.159894,112.559,15.9,0,0.016,0.03
02-Jun-2016 15:07:18,299.75,327.85,0.744229,0.154465,112.559,15.9,0,0.016,0.03
02-Jun-2016 15:07:19,299.75,327.85,0.735286,0.161033,112.559,15.9,0,0.016,0.03
02-Jun-2016 15:07:20,299.75,327.85,0.739757,0.159899,112.559,15.9,0,0.016,0.03
02-Jun-2016 15:07:21,299.75,327.85,0.744228,0.159899,112.559,15.9,0,0.016,0.03
02-Jun-2016 15:07:22,299.75,327.95,0.744228,0.158781,99.4629,14.1,0,0.016,0.03
02-Jun-2016 15:07:23,299.75,327.95,0.7487,0.161033,99.4629,14.1,0,0.016,0.03
