Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
05-Aug-2016 08:30:35,300.05,333.05,0.400679,0.0754973,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:36,300.05,333.05,0.411757,0.0754973,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:37,300.05,333.05,0.406219,0.0749991,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:38,299.95,333.05,0.406218,0.0755253,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:39,300.05,333.05,0.406218,0.0755253,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:40,300.05,333.05,0.411758,0.075027,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:41,300.05,333.05,0.411757,0.0755283,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:42,300.05,333.05,0.411757,0.0755283,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:43,300.05,333.05,0.411758,0.0711282,42.7992,7.1,0,0.016,0.03
05-Aug-2016 08:30:44,300.05,333.15,0.417297,0.0749866,43.8719,7.3,0,0.016,0.03
05-Aug-2016 08:30:45,300.05,333.05,0.411758,0.0749866,37.261,6.2,0,0.016,0.03
05-Aug-2016 08:30:46,300.05,333.15,0.411757,0.0760209,37.261,6.2,0,0.016,0.03
05-Aug-2016 08:30:47,300.05,333.15,0.411758,0.0750145,37.261,6.2,0,0.016,0.03
05-Aug-2016 08:30:48,300.05,333.15,0.411758,0.0750145,37.1488,6.2,0,0.016,0.03
05-Aug-2016 08:30:49,300.05,333.15,0.417296,0.0755283,37.261,6.2,0,0.016,0.03
05-Aug-2016 08:30:50,300.05,333.15,0.411758,0.0755002,37.261,6.2,0,0.016,0.03
05-Aug-2016 08:30:51,300.05,333.15,0.411757,0.0755002,37.261,6.2,0,0.016,0.03
05-Aug-2016 08:30:52,299.95,333.05,0.411758,0.0755002,37.1488,6.2,0,0.016,0.03
05-Aug-2016 08:30:53,300.05,333.05,0.422836,0.0755002,42.1964,7,0,0.016,0.03
05-Aug-2016 08:30:54,300.05,333.05,0.422836,0.0755002,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:55,300.05,333.05,0.417297,0.0755157,42.1964,7,0,0.016,0.03
05-Aug-2016 08:30:56,300.05,333.05,0.411758,0.0755128,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:57,300.05,333.05,0.417297,0.0755128,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:58,300.05,333.05,0.411758,0.0755128,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:30:59,300.05,333.05,0.417297,0.0755283,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:31:00,300.05,333.05,0.417297,0.0760492,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:31:01,300.05,333.05,0.417297,0.0760492,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:31:02,300.05,333.05,0.417296,0.0755157,44.0048,7.3,0,0.016,0.03
05-Aug-2016 08:31:03,300.05,333.15,0.417297,0.0755157,44.0048,7.3,0,0.016,0.03
