Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
08-May-2018 13:59:56,301,333.1,0.626169,0.266729,533.011,107.5,0.00694444444444444,0.02,NaN
08-May-2018 13:59:57,301,333.15,0.626169,0.269744,512.187,103.4,0.00694444444444444,0.02,NaN
08-May-2018 13:59:58,301,333.15,0.628065,0.269901,511.885,103.4,0.00694444444444444,0.02,NaN
08-May-2018 13:59:59,301,333.15,0.626169,0.267086,511.09,103.5,0.00694444444444444,0.02,NaN
08-May-2018 14:00:00,301,333.15,0.616495,0.270172,512.38,103.5,0.00694444444444444,0.02,NaN
08-May-2018 14:00:01,301,333.15,0.624272,0.261697,512.38,103.6,0.00694444444444444,0.02,NaN
08-May-2018 14:00:02,301,333.15,0.616495,0.270679,512.875,103.6,0.00694444444444444,0.02,NaN
08-May-2018 14:00:03,301,333.15,0.595062,0.267755,513.865,103.8,0.00694444444444444,0.02,NaN
08-May-2018 14:00:04,301,333.15,0.612702,0.27073,513.37,103.7,0.00694444444444444,0.02,NaN
08-May-2018 14:00:05,301,333.1,0.606822,0.267398,514.666,104,0.00694444444444444,0.02,NaN
08-May-2018 14:00:06,301,333.1,0.616496,0.269901,515.162,103.8,0.00694444444444444,0.02,NaN
08-May-2018 14:00:07,301,333.1,0.610617,0.266679,513.865,103.8,0.00694444444444444,0.02,NaN
08-May-2018 14:00:08,301,333.1,0.624273,0.260491,515.162,103.7,0.00694444444444444,0.02,NaN
08-May-2018 14:00:09,301,333.1,0.639637,0.265597,515.657,103.8,0.00694444444444444,0.02,NaN
08-May-2018 14:00:10,301,333.1,0.645706,0.26514,514.972,103.7,0.00694444444444444,0.02,NaN
08-May-2018 14:00:11,301,333.05,0.639637,0.264833,524.232,105.4,0.00694444444444444,0.02,NaN
08-May-2018 14:00:12,301,333,0.628068,0.264772,540.148,108.6,0.00694444444444444,0.02,NaN
08-May-2018 14:00:13,301,333,0.635844,0.267877,549.101,110.4,0.00694444444444444,0.02,NaN
08-May-2018 14:00:14,301,333.05,0.624274,0.264984,548.603,110.2,0.00694444444444444,0.02,NaN
08-May-2018 14:00:15,301,333.1,0.647603,0.259738,530.036,105.5,0.00694444444444444,0.02,NaN
08-May-2018 14:00:16,301,333.15,0.63186,0.265648,512.875,103.6,0.00694444444444444,0.02,NaN
08-May-2018 14:00:17,301,333.2,0.622187,0.265854,511.585,103.5,0.00694444444444444,0.02,NaN
08-May-2018 14:00:18,301,333.2,0.63186,0.268859,512.573,103.7,0.00694444444444444,0.02,NaN
08-May-2018 14:00:19,301,333.2,0.643429,0.266065,513.067,103.8,0.00694444444444444,0.02,NaN
08-May-2018 14:00:20,301,333.2,0.629963,0.269225,513.562,103.9,0.00694444444444444,0.02,NaN
08-May-2018 14:00:21,301,333.2,0.641532,0.269433,515.045,104.3,0.00694444444444444,0.02,NaN
08-May-2018 14:00:22,301,333.2,0.645705,0.266628,514.55,104.2,0.00694444444444444,0.02,NaN
08-May-2018 14:00:23,301,333.2,0.651395,0.260894,516.527,104.4,0.00694444444444444,0.02,NaN
08-May-2018 14:00:24,301,333.2,0.645704,0.269794,516.033,104.4,0.00694444444444444,0.02,NaN
08-May-2018 14:00:25,301,333.2,0.643428,0.270216,516.836,104.6,0.00694444444444444,0.02,NaN
08-May-2018 14:00:26,301,333.2,0.635841,0.270369,518.505,104.9,0.00694444444444444,0.02,NaN
08-May-2018 14:00:27,301,333.2,0.633755,0.270369,516.527,104.5,0.00694444444444444,0.02,NaN
08-May-2018 14:00:28,301,333.2,0.643428,0.267604,517.516,104.7,0.00694444444444444,0.02,NaN
08-May-2018 14:00:29,301,333.2,0.631858,0.270369,518.505,104.9,0.00694444444444444,0.02,NaN
08-May-2018 14:00:30,301,333.2,0.624272,0.261293,518.999,105,0.00694444444444444,0.02,NaN
08-May-2018 14:00:31,301,333.2,0.626169,0.266679,518.999,105.1,0.00694444444444444,0.02,NaN
08-May-2018 14:00:32,301,333.2,0.628067,0.269174,519.493,105.1,0.00694444444444444,0.02,NaN
08-May-2018 14:00:33,301,333.25,0.639637,0.265904,518.688,104,0.00694444444444444,0.02,NaN
08-May-2018 14:00:34,301,333.25,0.620291,0.265034,516.899,104.9,0.00694444444444444,0.02,NaN
08-May-2018 14:00:35,301,333.35,0.622188,0.264722,502.816,102.2,0.00694444444444444,0.02,NaN
08-May-2018 14:00:36,301,333.35,0.633758,0.264672,499.865,101.6,0.00694444444444444,0.02,NaN
08-May-2018 14:00:37,301,333.35,0.626171,0.259078,499.865,101.5,0.00694444444444444,0.02,NaN
08-May-2018 14:00:38,301,333.35,0.63774,0.264984,498.881,101.4,0.00694444444444444,0.02,NaN
08-May-2018 14:00:41,301,333.25,0.629963,0.265603,500.428,101.5,0.00694444444444444,0.02,NaN
08-May-2018 14:00:42,301,333.25,0.612704,0.265803,500.428,101.4,0.00694444444444444,0.02,NaN
08-May-2018 14:00:43,301,333.2,0.62617,0.268954,515.539,104.3,0.00694444444444444,0.02,NaN
08-May-2018 14:00:44,301,333.15,0.62029,0.266216,516.836,104.4,0.00694444444444444,0.02,NaN
08-May-2018 14:00:45,301,333.15,0.633756,0.269484,518.816,106.9,0.00694444444444444,0.02,NaN
08-May-2018 14:00:46,301,333.1,0.641532,0.266729,532.516,108.2,0.00694444444444444,0.02,NaN
08-May-2018 14:00:47,301,333.05,0.635842,0.269794,537.319,108.1,0.00694444444444444,0.02,NaN
