Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
04-Apr-2017 09:22:58,297.55,333.15,0.564152,0.225024,557.059,124.5,0,0.02,NaN
04-Apr-2017 09:22:59,297.55,333.15,0.562256,0.216931,556.612,124.5,0,0.02,NaN
04-Apr-2017 09:23:00,297.55,333.15,0.583498,0.22507,557.394,124.4,0,0.02,NaN
04-Apr-2017 09:23:01,297.55,333.2,0.585394,0.225199,557.059,124.6,0,0.02,NaN
04-Apr-2017 09:23:02,297.55,333.15,0.552393,0.22529,557.953,124.8,0,0.02,NaN
04-Apr-2017 09:23:03,297.55,333.15,0.552392,0.225381,557.506,124.7,0,0.02,NaN
04-Apr-2017 09:23:04,297.5,333.15,0.558462,0.223416,557.506,124.7,0,0.02,NaN
04-Apr-2017 09:23:05,297.55,333.1,0.577807,0.225588,556.277,124.6,0,0.02,NaN
04-Apr-2017 09:23:06,297.55,333.15,0.571928,0.225691,557.506,124.6,0,0.02,NaN
04-Apr-2017 09:23:07,297.5,333.15,0.591273,0.219562,557.842,124.6,0,0.02,NaN
04-Apr-2017 09:23:08,297.55,333.1,0.552392,0.225706,558.738,124.7,0,0.02,NaN
04-Apr-2017 09:23:09,297.5,333.1,0.577807,0.225834,557.059,124.6,0,0.02,NaN
04-Apr-2017 09:23:10,297.5,333.1,0.558461,0.225834,557.842,124.6,0,0.02,NaN
04-Apr-2017 09:23:11,297.55,333.05,0.568134,0.225837,558.628,124.6,0,0.02,NaN
04-Apr-2017 09:23:12,297.55,333.05,0.531149,0.226005,573.423,127.9,0,0.02,NaN
04-Apr-2017 09:23:13,297.45,333.05,0.577806,0.226097,581.045,130.3,0,0.02,NaN
04-Apr-2017 09:23:14,297.55,333,0.546701,0.2261,586.354,131.5,0,0.02,NaN
04-Apr-2017 09:23:15,297.45,333,0.548598,0.226227,590.46,131.6,0,0.02,NaN
04-Apr-2017 09:23:16,297.55,333,0.544805,0.22008,590.844,131.6,0,0.02,NaN
04-Apr-2017 09:23:17,297.55,333.05,0.566237,0.226278,589.182,131.6,0,0.02,NaN
04-Apr-2017 09:23:18,297.55,333.15,0.57003,0.22637,559.633,125,0,0.02,NaN
04-Apr-2017 09:23:19,297.55,333.2,0.583496,0.226443,556.724,124.7,0,0.02,NaN
04-Apr-2017 09:23:20,297.55,333.25,0.566236,0.228593,555.167,124.7,0,0.02,NaN
04-Apr-2017 09:23:21,297.55,333.25,0.511992,0.226465,555.944,124.8,0,0.02,NaN
04-Apr-2017 09:23:22,297.55,333.25,0.510095,0.226507,556.057,123.7,0,0.02,NaN
04-Apr-2017 09:23:23,297.55,333.25,0.504026,0.226675,555.612,122.6,0,0.02,NaN
04-Apr-2017 09:23:24,297.55,333.3,0.531148,0.220471,543.591,121.2,0,0.02,NaN
04-Apr-2017 09:23:25,297.55,333.3,0.529251,0.22668,538.523,121.3,0,0.02,NaN
04-Apr-2017 09:23:26,297.5,333.3,0.550494,0.226724,540.34,121.2,0,0.02,NaN
