Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
23-Jun-2016 13:22:37,311.65,333,0.534119,0.356962,517.832,104.2,0,0.03,NaN
23-Jun-2016 13:22:38,311.7,333,0.555859,0.360015,516.622,104.2,0,0.03,NaN
23-Jun-2016 13:22:39,311.65,333,0.560605,0.355,517.335,104.1,0,0.03,NaN
23-Jun-2016 13:22:40,311.6,333,0.543457,0.355,517.117,104.3,0,0.03,NaN
23-Jun-2016 13:22:41,311.65,333.05,0.529219,0.360713,530.008,106.9,0,0.03,NaN
23-Jun-2016 13:22:42,311.65,333.05,0.541926,0.361076,531,107.1,0,0.03,NaN
23-Jun-2016 13:22:43,311.6,333.05,0.532587,0.361178,524.816,106.1,0,0.03,NaN
23-Jun-2016 13:22:44,311.6,333.05,0.534117,0.361178,515.417,104.2,0,0.03,NaN
23-Jun-2016 13:22:45,311.6,333.05,0.5012,0.354774,515.417,104.2,0,0.03,NaN
23-Jun-2016 13:22:46,311.6,333.05,0.552794,0.362906,515.417,104.2,0,0.03,NaN
23-Jun-2016 13:22:47,311.6,333.05,0.548048,0.362906,515.417,104.2,0,0.03,NaN
23-Jun-2016 13:22:48,311.6,333.05,0.559071,0.363003,515.912,104.3,0,0.03,NaN
23-Jun-2016 13:22:49,311.6,333.05,0.565195,0.363217,515.912,104.3,0,0.03,NaN
23-Jun-2016 13:22:50,311.6,333.1,0.535647,0.357942,514.712,104.3,0,0.03,NaN
23-Jun-2016 13:22:51,311.6,333.1,0.551263,0.357942,514.712,104.3,0,0.03,NaN
23-Jun-2016 13:22:52,311.6,333.1,0.571625,0.363288,514.712,104.3,0,0.03,NaN
23-Jun-2016 13:22:53,311.6,333.1,0.552794,0.363434,514.219,104.2,0,0.03,NaN
23-Jun-2016 13:22:54,311.6,333.1,0.551264,0.365084,514.219,104.2,0,0.03,NaN
23-Jun-2016 13:22:55,311.6,333.05,0.537179,0.365084,515.912,104.3,0,0.03,NaN
23-Jun-2016 13:22:56,311.55,333.1,0.540395,0.353636,513.518,104.3,0,0.03,NaN
23-Jun-2016 13:22:57,311.6,333.1,0.537181,0.360511,514.712,104.3,0,0.03,NaN
23-Jun-2016 13:22:58,311.6,333.1,0.524627,0.359275,514.219,104.2,0,0.03,NaN
23-Jun-2016 13:22:59,311.6,333.1,0.526159,0.359275,512.533,104.1,0,0.03,NaN
23-Jun-2016 13:23:00,311.6,333.1,0.54499,0.356013,514.219,104.2,0,0.03,NaN
23-Jun-2016 13:23:01,311.55,333.1,0.562137,0.353415,513.518,104.3,0,0.03,NaN
23-Jun-2016 13:23:02,311.55,333.05,0.552797,0.356973,509.579,103.5,0,0.03,NaN
23-Jun-2016 13:23:03,311.55,333.1,0.540396,0.356973,513.026,104.2,0,0.03,NaN
23-Jun-2016 13:23:04,311.55,333.1,0.540395,0.35782,514.219,104.2,0,0.03,NaN
23-Jun-2016 13:23:05,311.55,333.1,0.53718,0.360664,513.518,104.3,0,0.03,NaN
23-Jun-2016 13:23:06,311.55,333.1,0.540395,0.360664,514.01,104.4,0,0.03,NaN
23-Jun-2016 13:23:07,311.55,333.1,0.54805,0.353143,514.01,104.4,0,0.03,NaN
23-Jun-2016 13:23:08,311.55,333.1,0.559073,0.361238,514.01,104.4,0,0.03,NaN
23-Jun-2016 13:23:09,311.5,333.1,0.516817,0.361479,510.365,103.9,0,0.03,NaN
23-Jun-2016 13:23:10,311.55,333.15,0.566727,0.361479,506.926,103.2,0,0.03,NaN
23-Jun-2016 13:23:11,311.55,333.1,0.562134,0.361831,493.663,100.5,0,0.03,NaN
23-Jun-2016 13:23:12,311.55,333.15,0.546518,0.356762,492.033,100.4,0,0.03,NaN
23-Jun-2016 13:23:13,311.55,333.15,0.549733,0.362238,491.543,100.3,0,0.03,NaN
23-Jun-2016 13:23:14,311.55,333.15,0.512223,0.362238,494.317,100.4,0,0.03,NaN
23-Jun-2016 13:23:15,311.55,333.15,0.544986,0.3626,512.329,104.3,0,0.03,NaN
23-Jun-2016 13:23:16,311.55,333.1,0.554325,0.365379,498.255,101.2,0,0.03,NaN
