Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
10-Feb-2016 14:46:54,297.95,327.75,0.618611,0.451306,460.364,129.3,0,0.03,NaN
10-Feb-2016 14:46:55,297.9,327.75,0.600316,0.444887,459.592,129.3,0,0.03,NaN
10-Feb-2016 14:46:56,297.85,327.8,0.610861,0.450981,454.161,128.2,0,0.03,NaN
10-Feb-2016 14:46:57,297.95,327.8,0.624963,0.450981,446.796,125.7,0,0.03,NaN
10-Feb-2016 14:46:58,297.85,327.85,0.593837,0.451716,444.562,125.7,0,0.03,NaN
10-Feb-2016 14:46:59,297.85,327.85,0.591296,0.451106,444.562,125.7,0,0.03,NaN
10-Feb-2016 14:47:00,297.95,327.85,0.609337,0.450518,446.404,125.8,0,0.03,NaN
10-Feb-2016 14:47:01,297.95,327.85,0.588755,0.450745,446.049,125.7,0,0.03,NaN
10-Feb-2016 14:47:02,297.8,327.8,0.601587,0.45042,444.916,125.8,0,0.03,NaN
10-Feb-2016 14:47:03,297.8,327.75,0.592567,0.438431,449.91,127,0,0.03,NaN
10-Feb-2016 14:47:04,297.95,327.7,0.584817,0.450207,461.494,129.4,0,0.03,NaN
10-Feb-2016 14:47:05,298,327.75,0.596506,0.45608,465.774,130.6,0,0.03,NaN
10-Feb-2016 14:47:06,297.85,327.8,0.587358,0.443285,458.766,129.5,0,0.03,NaN
10-Feb-2016 14:47:07,297.95,327.75,0.597776,0.449433,467.484,131.3,0,0.03,NaN
10-Feb-2016 14:47:08,297.95,327.8,0.592567,0.449259,468.479,131.8,0,0.03,NaN
10-Feb-2016 14:47:09,297.95,327.75,0.628902,0.442818,473.181,132.9,0,0.03,NaN
10-Feb-2016 14:47:10,297.95,327.75,0.618612,0.449583,462.856,130,0,0.03,NaN
10-Feb-2016 14:47:11,297.9,327.75,0.596506,0.455575,467.768,131.6,0,0.03,NaN
10-Feb-2016 14:47:12,297.85,327.8,0.596506,0.442595,463.372,130.8,0,0.03,NaN
10-Feb-2016 14:47:13,297.95,327.8,0.583547,0.455042,468.123,131.7,0,0.03,NaN
10-Feb-2016 14:47:14,297.85,327.8,0.588756,0.449658,470.811,132.9,0,0.03,NaN
10-Feb-2016 14:47:15,297.95,327.8,0.583547,0.448733,462.791,130.2,0,0.03,NaN
10-Feb-2016 14:47:16,297.95,327.8,0.590026,0.448884,459.592,129.3,0,0.03,NaN
10-Feb-2016 14:47:17,297.95,327.9,0.639192,0.448858,461.6,130.3,0,0.03,NaN
10-Feb-2016 14:47:18,297.9,327.8,0.618612,0.442818,460.953,129.9,0,0.03,NaN
10-Feb-2016 14:47:19,297.85,327.8,0.579482,0.455195,457.349,129.1,0,0.03,NaN
10-Feb-2016 14:47:20,297.95,327.75,0.587359,0.454473,468.553,131.6,0,0.03,NaN
10-Feb-2016 14:47:21,297.85,327.7,0.628903,0.442067,472.033,132.8,0,0.03,NaN
10-Feb-2016 14:47:22,297.95,327.65,0.586088,0.45427,483.705,135.4,0,0.03,NaN
10-Feb-2016 14:47:23,298,327.7,0.595236,0.44806,487.635,136.5,0,0.03,NaN
10-Feb-2016 14:47:24,297.95,327.65,0.582277,0.448273,479.776,134.3,0,0.03,NaN
10-Feb-2016 14:47:25,297.95,327.7,0.621153,0.448047,486.102,136.3,0,0.03,NaN
10-Feb-2016 14:47:26,297.95,327.7,0.604256,0.454853,485.745,136.2,0,0.03,NaN
10-Feb-2016 14:47:27,297.95,327.7,0.612133,0.449134,490.025,137.4,0,0.03,NaN
10-Feb-2016 14:47:28,297.95,327.7,0.592568,0.454283,485.745,136.2,0,0.03,NaN
10-Feb-2016 14:47:29,297.9,327.7,0.602986,0.454549,486.355,136.6,0,0.03,NaN
10-Feb-2016 14:47:30,297.9,327.75,0.606797,0.454347,479.142,134.8,0,0.03,NaN
10-Feb-2016 14:47:31,297.95,327.75,0.584818,0.454776,479.234,134.6,0,0.03,NaN
10-Feb-2016 14:47:32,297.95,327.75,0.618612,0.453701,483.506,135.8,0,0.03,NaN
10-Feb-2016 14:47:33,298.05,327.75,0.590027,0.453929,486.563,136.2,0,0.03,NaN
10-Feb-2016 14:47:34,297.95,327.75,0.601588,0.453777,487.067,136.8,0,0.03,NaN
10-Feb-2016 14:47:35,297.95,327.75,0.610863,0.447223,485.999,136.5,0,0.03,NaN
10-Feb-2016 14:47:36,298,327.75,0.570462,0.453574,482.536,135.3,0,0.03,NaN
10-Feb-2016 14:47:37,297.95,327.8,0.604256,0.453511,481.63,135.5,0,0.03,NaN
10-Feb-2016 14:47:38,297.95,327.8,0.587359,0.447361,485.184,136.5,0,0.03,NaN
10-Feb-2016 14:47:39,297.9,327.8,0.547086,0.447636,484.373,136.5,0,0.03,NaN
10-Feb-2016 14:47:40,298.05,327.85,0.570462,0.45365,485.999,136.5,0,0.03,NaN
10-Feb-2016 14:47:41,297.95,327.85,0.566651,0.447436,484.728,136.6,0,0.03,NaN
10-Feb-2016 14:47:42,298,327.9,0.604256,0.453803,480.47,135.4,0,0.03,NaN
10-Feb-2016 14:47:43,297.95,327.9,0.579482,0.45365,475.062,134.1,0,0.03,NaN
10-Feb-2016 14:47:44,297.9,327.85,0.581007,0.447486,479.668,135.4,0,0.03,NaN
10-Feb-2016 14:47:45,298,327.85,0.560172,0.453384,485.185,136.5,0,0.03,NaN
10-Feb-2016 14:47:46,297.95,327.8,0.591298,0.453511,484.829,136.4,0,0.03,NaN
10-Feb-2016 14:47:47,298,327.75,0.602986,0.442215,485.389,136.1,0,0.03,NaN
10-Feb-2016 14:47:48,298,327.85,0.606797,0.453777,478.431,134.6,0,0.03,NaN
10-Feb-2016 14:47:49,297.95,327.85,0.595236,0.452929,479.76,135.2,0,0.03,NaN
10-Feb-2016 14:47:50,298,327.9,0.582278,0.446799,474.437,133.7,0,0.03,NaN
10-Feb-2016 14:47:51,297.9,327.9,0.586089,0.453435,472.149,133.5,0,0.03,NaN
10-Feb-2016 14:47:52,297.95,327.85,0.612133,0.453461,471.599,132.9,0,0.03,NaN
10-Feb-2016 14:47:53,298,327.85,0.601585,0.517851,479.853,135,0,0.03,NaN
