Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
03-May-2016 10:42:50,311.3,328.05,0.92711,1.08357,256.556,27,0,0.02,NaN
03-May-2016 10:42:51,311.15,328.05,0.890442,1.08197,248.628,26.4,0,0.02,NaN
03-May-2016 10:42:52,311.05,328.05,0.890442,1.05895,247.166,26.4,0,0.02,NaN
03-May-2016 10:42:55,310.8,328,0.899385,1.08047,237.814,25.7,0,0.02,NaN
03-May-2016 10:42:56,310.7,328,0.922639,1.07825,263.119,28.6,0,0.02,NaN
03-May-2016 10:42:57,310.65,328,0.936054,1.07705,264.196,28.8,0,0.02,NaN
03-May-2016 10:42:58,310.6,328,0.940526,1.07636,261.607,28.6,0,0.02,NaN
03-May-2016 10:42:59,310.5,328,0.931582,1.07603,262.841,28.9,0,0.02,NaN
03-May-2016 10:43:00,310.45,328,0.954388,1.07477,261.185,28.8,0,0.02,NaN
03-May-2016 10:43:01,310.35,328,0.912801,1.07409,261.347,28.9,0,0.02,NaN
03-May-2016 10:43:02,310.3,328.05,0.903857,1.07397,255.552,28.5,0,0.02,NaN
03-May-2016 10:43:03,310.2,328,0.912801,1.05223,250.554,28.1,0,0.02,NaN
03-May-2016 10:43:04,310.1,328.05,0.949916,1.07355,254.3,28.6,0,0.02,NaN
03-May-2016 10:43:05,310.1,328.05,0.945444,1.05235,234.084,26.4,0,0.02,NaN
03-May-2016 10:43:06,309.95,328,0.92711,1.07477,239.842,27.2,0,0.02,NaN
03-May-2016 10:43:07,309.9,328,0.872107,1.05302,253.248,28.8,0,0.02,NaN
03-May-2016 10:43:08,309.85,328.05,0.908328,1.07659,252.731,28.9,0,0.02,NaN
03-May-2016 10:43:09,309.85,328,0.918166,1.05504,230.869,26.4,0,0.02,NaN
03-May-2016 10:43:10,309.8,328.05,0.903856,1.07636,251.857,28.8,0,0.02,NaN
03-May-2016 10:43:11,309.8,328.05,0.894913,1.07718,229.364,26.3,0,0.02,NaN
03-May-2016 10:43:12,309.8,328.05,0.931581,1.07959,228.738,26.3,0,0.02,NaN
03-May-2016 10:43:13,309.8,328.05,0.963331,1.07959,229.364,26.3,0,0.02,NaN
03-May-2016 10:43:14,309.8,328.1,0.945444,1.05826,230.236,26.4,0,0.02,NaN
03-May-2016 10:43:15,309.75,328.05,0.931581,1.05824,226.998,26.1,0,0.02,NaN
03-May-2016 10:43:16,309.8,328.1,0.899384,1.08125,246.132,28.3,0,0.02,NaN
03-May-2016 10:43:17,309.85,328.05,0.908327,1.05997,230.236,26.4,0,0.02,NaN
03-May-2016 10:43:18,309.9,328.1,0.890439,1.06177,229.12,26.2,0,0.02,NaN
03-May-2016 10:43:19,310,328.1,0.908327,1.08459,230.386,26.2,0,0.02,NaN
03-May-2016 10:43:20,310.05,328.1,0.918165,1.0645,231.024,26.2,0,0.02,NaN
03-May-2016 10:43:21,310.2,328.1,0.93158,1.087,232.96,26.2,0,0.02,NaN
03-May-2016 10:43:22,310.3,328.1,0.918164,1.06526,234.269,26.2,0,0.02,NaN
03-May-2016 10:43:23,310.4,328.15,0.918165,1.0659,235.825,26.3,0,0.02,NaN
03-May-2016 10:43:24,310.55,328.15,0.899382,1.06772,237.835,26.3,0,0.02,NaN
03-May-2016 10:43:25,310.75,328.15,0.885519,1.06926,241.484,26.4,0,0.02,NaN
03-May-2016 10:43:26,310.8,328.15,0.908326,1.06743,242.18,26.4,0,0.02,NaN
03-May-2016 10:43:27,310.95,328.15,0.86316,1.06848,244.292,26.4,0,0.02,NaN
03-May-2016 10:43:28,311.15,328.15,0.903854,1.07063,247.166,26.4,0,0.02,NaN
03-May-2016 10:43:29,311.2,328.15,0.927108,1.07077,247.166,26.4,0,0.02,NaN
03-May-2016 10:43:30,311.45,328.2,0.918164,1.06906,249.161,26.3,0,0.02,NaN
03-May-2016 10:43:31,311.65,328.25,0.885519,1.07008,238.739,24.9,0,0.02,NaN
03-May-2016 10:43:32,311.75,328.25,0.903854,1.0718,229.844,23.9,0,0.02,NaN
03-May-2016 10:43:33,311.85,328.25,0.89491,1.05134,231.946,23.9,0,0.02,NaN
03-May-2016 10:43:34,312,328.25,0.899382,1.07447,235.067,24,0,0.02,NaN
03-May-2016 10:43:35,312.25,328.3,0.881047,1.05326,240.729,24.2,0,0.02,NaN
03-May-2016 10:43:36,312.35,328.35,0.89491,1.07283,222.823,22.4,0,0.02,NaN
03-May-2016 10:43:37,312.5,328.3,0.912798,1.05121,219.6,21.8,0,0.02,NaN
03-May-2016 10:43:38,312.6,328.3,0.899382,1.07429,220.999,21.8,0,0.02,NaN
03-May-2016 10:43:39,312.7,328.35,0.945443,1.05226,221.705,21.8,0,0.02,NaN
03-May-2016 10:43:40,312.9,328.25,0.949915,1.07518,225.304,21.8,0,0.02,NaN
03-May-2016 10:43:41,313,328.3,0.922636,1.07446,239.26,23,0,0.02,NaN
03-May-2016 10:43:42,313.1,328.2,0.927108,1.07435,250.258,23.9,0,0.02,NaN
03-May-2016 10:43:43,313.2,328.25,0.927108,1.07543,249.579,23.6,0,0.02,NaN
03-May-2016 10:43:44,313.25,328.25,0.885519,1.05398,230.251,21.7,0,0.02,NaN
03-May-2016 10:43:45,313.4,328.25,0.876577,1.07567,235.792,22,0,0.02,NaN
03-May-2016 10:43:46,313.5,328.25,0.894912,1.06717,235.233,21.8,0,0.02,NaN
03-May-2016 10:43:47,313.5,328.2,0.88105,1.08828,234.95,21.7,0,0.02,NaN
03-May-2016 10:43:48,313.6,328.25,0.885522,1.08719,244.443,22.5,0,0.02,NaN
03-May-2016 10:43:49,313.7,328.2,0.903856,1.06536,265.632,24.2,0,0.02,NaN
03-May-2016 10:43:50,313.75,328.25,0.903856,1.08833,237.093,21.6,0,0.02,NaN
03-May-2016 10:43:51,313.85,328.25,0.894913,1.08697,261.95,23.7,0,0.02,NaN
