Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
02-May-2016 09:45:41,299.8,328.1,0.912809,1.0528,222.149,39.5,0,0.02,NaN
02-May-2016 09:45:42,299.8,328.15,0.894924,1.05353,209.967,37.4,0,0.02,NaN
02-May-2016 09:45:43,299.8,328.2,0.903866,1.05314,204.554,36.5,0,0.02,NaN
02-May-2016 09:45:44,299.85,328.25,0.908338,1.05139,188.302,33.6,0,0.02,NaN
02-May-2016 09:45:45,299.85,328.25,0.899395,1.05193,188.302,33.6,0,0.02,NaN
02-May-2016 09:45:46,299.85,328.25,0.918175,1.05236,191.104,34.1,0,0.02,NaN
02-May-2016 09:45:47,299.85,328.3,0.899395,1.03065,191.104,34.1,0,0.02,NaN
02-May-2016 09:45:48,299.95,328.3,0.908338,1.05241,184.142,32.8,0,0.02,NaN
02-May-2016 09:45:49,299.95,328.3,0.93606,1.05255,175.721,31.3,0,0.02,NaN
02-May-2016 09:45:50,299.9,328.25,0.908336,1.03727,176.844,31.5,0,0.02,NaN
02-May-2016 09:45:51,299.9,328.25,0.903864,1.04105,188.634,33.6,0,0.02,NaN
02-May-2016 09:45:52,299.95,328.25,0.899393,1.0176,188.967,33.6,0,0.02,NaN
02-May-2016 09:45:53,299.9,328.2,0.89045,1.04036,190.092,33.8,0,0.02,NaN
02-May-2016 09:45:54,299.95,328.2,0.894921,1.04208,190.992,33.9,0,0.02,NaN
02-May-2016 09:45:55,299.95,328.2,0.89045,1.0428,190.992,33.9,0,0.02,NaN
02-May-2016 09:45:56,300,328.1,0.885531,1.04256,207.87,36.7,0,0.02,NaN
02-May-2016 09:45:57,299.95,328.1,0.899393,1.04034,224.463,39.7,0,0.02,NaN
02-May-2016 09:45:58,300,328.1,0.922644,1.04177,224.296,39.6,0,0.02,NaN
02-May-2016 09:45:59,300.05,328.1,0.899392,1.0438,223.561,39.4,0,0.02,NaN
02-May-2016 09:46:00,300.05,328.1,0.890449,1.04533,222.994,39.3,0,0.02,NaN
02-May-2016 09:46:01,300.05,328.15,0.918172,1.04301,205.605,36.3,0,0.02,NaN
02-May-2016 09:46:02,300.05,328.15,0.894921,1.02253,206.738,36.5,0,0.02,NaN
02-May-2016 09:46:03,300.1,328.15,0.890449,1.0456,206.539,36.4,0,0.02,NaN
02-May-2016 09:46:04,300.15,328.15,0.899392,1.04464,207.476,36.5,0,0.02,NaN
02-May-2016 09:46:05,300.15,328.25,0.885531,1.04438,190.878,33.7,0,0.02,NaN
02-May-2016 09:46:06,300.15,328.25,0.894921,1.04396,191.445,33.8,0,0.02,NaN
02-May-2016 09:46:07,300.25,328.25,0.885531,1.0439,192.353,33.9,0,0.02,NaN
