Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
18-Aug-2016 13:03:21,306.65,333.15,0.711413,0.361169,203.004,33.8,0,0.02,NaN
18-Aug-2016 13:03:22,306.65,333.15,0.716951,0.361169,203.004,33.8,0,0.02,NaN
18-Aug-2016 13:03:23,306.65,333.15,0.728575,0.359761,203.004,33.8,0,0.02,NaN
18-Aug-2016 13:03:24,306.75,333.15,0.722481,0.349065,203.773,33.8,0,0.02,NaN
18-Aug-2016 13:03:25,306.75,333.15,0.722482,0.340705,211.408,35,0,0.02,NaN
18-Aug-2016 13:03:26,306.75,333.15,0.722482,0.340705,204.159,33.8,0,0.02,NaN
18-Aug-2016 13:03:27,306.75,333.1,0.711404,0.345601,216.433,35.9,0,0.02,NaN
18-Aug-2016 13:03:28,306.8,333.15,0.705865,0.34504,208.387,34.5,0,0.02,NaN
18-Aug-2016 13:03:29,306.8,333.15,0.711404,0.342862,221.072,36.6,0,0.02,NaN
18-Aug-2016 13:03:30,306.8,333.15,0.705866,0.342862,207.783,34.4,0,0.02,NaN
18-Aug-2016 13:03:31,306.8,333.1,0.716944,0.339945,204.763,33.9,0,0.02,NaN
18-Aug-2016 13:03:32,306.85,333.15,0.711405,0.342538,205.153,33.9,0,0.02,NaN
18-Aug-2016 13:03:33,306.85,333.15,0.705866,0.342198,205.153,33.9,0,0.02,NaN
18-Aug-2016 13:03:34,306.85,333.15,0.711406,0.342198,202.732,33.5,0,0.02,NaN
18-Aug-2016 13:03:35,306.9,333.15,0.705866,0.344715,205.543,33.9,0,0.02,NaN
18-Aug-2016 13:03:36,306.9,333.15,0.694788,0.337182,205.543,33.9,0,0.02,NaN
18-Aug-2016 13:03:37,306.9,333.15,0.705867,0.337182,204.937,33.8,0,0.02,NaN
18-Aug-2016 13:03:38,306.9,333.15,0.700327,0.344032,216.87,35.7,0,0.02,NaN
18-Aug-2016 13:03:39,306.9,333.1,0.700327,0.342204,210.394,34.7,0,0.02,NaN
18-Aug-2016 13:03:40,306.9,333.15,0.716945,0.344221,206.756,34.1,0,0.02,NaN
18-Aug-2016 13:03:41,306.9,333.15,0.705868,0.344221,204.937,33.8,0,0.02,NaN
18-Aug-2016 13:03:42,306.9,333.15,0.711407,0.338913,204.937,33.8,0,0.02,NaN
18-Aug-2016 13:03:43,306.9,333.15,0.711407,0.343347,203.118,33.5,0,0.02,NaN
18-Aug-2016 13:03:44,306.9,333.15,0.711407,0.341456,210.188,34.6,0,0.02,NaN
18-Aug-2016 13:03:45,306.9,333.15,0.711407,0.341456,204.937,33.8,0,0.02,NaN
18-Aug-2016 13:03:46,306.9,333.15,0.705868,0.346267,216.457,35.7,0,0.02,NaN
18-Aug-2016 13:03:47,306.9,333.15,0.705869,0.338517,221.73,36.5,0,0.02,NaN
18-Aug-2016 13:03:48,306.9,333.1,0.716947,0.343126,221.73,36.5,0,0.02,NaN
18-Aug-2016 13:03:49,306.9,333.1,0.722485,0.343126,221.73,36.5,0,0.02,NaN
18-Aug-2016 13:03:50,306.9,333.15,0.728579,0.343802,204.331,33.7,0,0.02,NaN
18-Aug-2016 13:03:51,306.9,333.15,0.728579,0.343397,204.937,33.8,0,0.02,NaN
18-Aug-2016 13:03:52,306.9,333.15,0.711408,0.338218,205.543,33.9,0,0.02,NaN
18-Aug-2016 13:03:53,306.9,333.15,0.716946,0.338218,204.937,33.8,0,0.02,NaN
18-Aug-2016 13:03:54,306.9,333.15,0.716946,0.343763,205.543,33.9,0,0.02,NaN
18-Aug-2016 13:03:55,306.9,333.15,0.716947,0.343603,205.543,33.9,0,0.02,NaN
18-Aug-2016 13:03:56,306.9,333.15,0.711408,0.343603,205.543,33.9,0,0.02,NaN
18-Aug-2016 13:03:57,306.9,333.15,0.705869,0.345725,205.543,33.9,0,0.02,NaN
18-Aug-2016 13:03:58,306.9,333.15,0.716946,0.338468,211,34.8,0,0.02,NaN
18-Aug-2016 13:03:59,306.85,333.1,0.711407,0.343552,222.52,36.7,0,0.02,NaN
18-Aug-2016 13:04:00,306.85,333.1,0.711407,0.343552,217.67,35.9,0,0.02,NaN
18-Aug-2016 13:04:01,306.85,333.15,0.711408,0.343329,217.256,35.9,0,0.02,NaN
18-Aug-2016 13:04:02,306.85,333.15,0.711407,0.345644,206.363,34.1,0,0.02,NaN
18-Aug-2016 13:04:03,306.85,333.15,0.711407,0.336367,209.389,34.6,0,0.02,NaN
18-Aug-2016 13:04:04,306.85,333.15,0.711407,0.336367,205.153,33.9,0,0.02,NaN
18-Aug-2016 13:04:05,306.85,333.15,0.700329,0.346137,205.153,33.9,0,0.02,NaN
18-Aug-2016 13:04:06,306.85,333.15,0.711408,0.343767,205.153,33.9,0,0.02,NaN
18-Aug-2016 13:04:07,306.85,333.15,0.71695,0.346593,205.153,33.9,0,0.02,NaN
18-Aug-2016 13:04:08,306.85,333.15,0.705873,0.346593,204.547,33.8,0,0.02,NaN
18-Aug-2016 13:04:09,306.85,333.15,0.705873,0.340719,204.547,33.8,0,0.02,NaN
18-Aug-2016 13:04:10,306.85,333.15,0.705872,0.346277,204.547,33.8,0,0.02,NaN
18-Aug-2016 13:04:11,306.85,333.15,0.711412,0.34605,204.547,33.8,0,0.02,NaN
18-Aug-2016 13:04:12,306.8,333.1,0.711412,0.34605,202.512,33.4,0,0.02,NaN
18-Aug-2016 13:04:13,306.8,333.1,0.705872,0.346266,220.887,36.5,0,0.02,NaN
18-Aug-2016 13:04:14,306.8,333.1,0.711412,0.34126,221.492,36.6,0,0.02,NaN
18-Aug-2016 13:04:15,306.8,333.1,0.705873,0.346002,219.677,36.3,0,0.02,NaN
18-Aug-2016 13:04:16,306.75,333.15,0.711411,0.346002,220.653,36.6,0,0.02,NaN
18-Aug-2016 13:04:17,306.75,333.15,0.705872,0.346269,203.773,33.8,0,0.02,NaN
18-Aug-2016 13:04:18,306.75,333.15,0.705873,0.345929,203.773,33.8,0,0.02,NaN
18-Aug-2016 13:04:19,306.75,333.15,0.705872,0.341328,204.375,33.9,0,0.02,NaN
18-Aug-2016 13:04:20,306.75,333.15,0.705872,0.341328,203.773,33.8,0,0.02,NaN
