Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
10-Feb-2016 10:56:25,299.15,328.15,0.615864,0.67564,524.222,119.4,0,0.025,NaN
10-Feb-2016 10:56:26,299.15,328.15,0.623615,0.69493,524.661,119.5,0,0.025,NaN
10-Feb-2016 10:56:27,299.1,328.05,0.610781,0.684306,524.688,119.3,0,0.025,NaN
10-Feb-2016 10:56:28,299.1,328.1,0.619803,0.684558,527.735,120.2,0,0.025,NaN
10-Feb-2016 10:56:29,299.1,328,0.598964,0.694791,542.337,123.1,0,0.025,NaN
10-Feb-2016 10:56:30,299.05,328.05,0.636577,0.673574,544.418,124,0,0.025,NaN
10-Feb-2016 10:56:31,299.15,328.05,0.648267,0.693985,541.897,123,0,0.025,NaN
10-Feb-2016 10:56:32,299.15,328.05,0.641913,0.694651,547.183,124.2,0,0.025,NaN
10-Feb-2016 10:56:33,299.15,328.05,0.656146,0.674717,541.897,123,0,0.025,NaN
10-Feb-2016 10:56:34,299.1,328.15,0.627555,0.684696,535.154,122.1,0,0.025,NaN
10-Feb-2016 10:56:35,299.1,328.2,0.653477,0.694674,521.983,119.3,0,0.025,NaN
10-Feb-2016 10:56:36,299.1,328.2,0.645726,0.69507,521.983,119.3,0,0.025,NaN
10-Feb-2016 10:56:37,299.1,328.2,0.639118,0.684582,522.421,119.4,0,0.025,NaN
10-Feb-2016 10:56:38,299.15,328.2,0.639118,0.674356,523.32,119.4,0,0.025,NaN
10-Feb-2016 10:56:39,299.15,328.2,0.621074,0.694791,518.499,118.3,0,0.025,NaN
10-Feb-2016 10:56:40,299.1,328.15,0.650936,0.694255,523.758,119.5,0,0.025,NaN
10-Feb-2016 10:56:41,299.05,328.15,0.654748,0.685146,522.421,119.4,0,0.025,NaN
10-Feb-2016 10:56:42,299.15,328.15,0.634035,0.694535,523.783,119.3,0,0.025,NaN
10-Feb-2016 10:56:43,299.15,328.1,0.645726,0.684169,525.128,119.4,0,0.025,NaN
10-Feb-2016 10:56:44,299.05,328.05,0.640389,0.684192,535.198,121.9,0,0.025,NaN
10-Feb-2016 10:56:45,299.05,328.05,0.648267,0.694814,540.467,123.1,0,0.025,NaN
10-Feb-2016 10:56:46,299.05,328.1,0.673046,0.684444,538.66,122.9,0,0.025,NaN
10-Feb-2016 10:56:47,299.05,328.15,0.630096,0.684031,521.108,119.1,0,0.025,NaN
10-Feb-2016 10:56:48,299.1,328.15,0.617134,0.684421,523.32,119.4,0,0.025,NaN
10-Feb-2016 10:56:49,299.15,328.2,0.617135,0.684192,522.443,119.2,0,0.025,NaN
10-Feb-2016 10:56:50,299.1,328.15,0.637847,0.694992,522.882,119.3,0,0.025,NaN
10-Feb-2016 10:56:51,299.05,328.1,0.615864,0.684169,522.882,119.3,0,0.025,NaN
10-Feb-2016 10:56:52,299.05,328.05,0.624886,0.683917,522.905,119.1,0,0.025,NaN
10-Feb-2016 10:56:53,299,327.95,0.597693,0.694558,546.678,124.3,0,0.025,NaN
10-Feb-2016 10:56:54,299.05,327.85,0.656146,0.684329,560.136,126.7,0,0.025,NaN
10-Feb-2016 10:56:55,299.1,327.95,0.644455,0.684169,559.165,126.7,0,0.025,NaN
10-Feb-2016 10:56:56,299.05,327.95,0.614593,0.684054,557.757,126.6,0,0.025,NaN
10-Feb-2016 10:56:57,299.05,327.95,0.639118,0.684894,557.316,126.5,0,0.025,NaN
10-Feb-2016 10:56:58,299.05,328,0.630094,0.688128,555.914,126.4,0,0.025,NaN
10-Feb-2016 10:56:59,298.95,328.05,0.640387,0.688151,547.36,125.1,0,0.025,NaN
10-Feb-2016 10:57:00,299,328.05,0.663895,0.688289,538.66,122.9,0,0.025,NaN
10-Feb-2016 10:57:01,299,328.05,0.635304,0.678167,538.66,122.9,0,0.025,NaN
10-Feb-2016 10:57:02,299,328.05,0.632636,0.688404,538.222,122.8,0,0.025,NaN
10-Feb-2016 10:57:03,299,328.15,0.622343,0.688128,536.375,122.8,0,0.025,NaN
10-Feb-2016 10:57:04,299.05,328.15,0.630094,0.687874,538.172,123,0,0.025,NaN
10-Feb-2016 10:57:05,298.95,328.15,0.654746,0.678187,535.893,122.9,0,0.025,NaN
10-Feb-2016 10:57:06,299.1,328.2,0.627553,0.687644,538.172,123,0,0.025,NaN
10-Feb-2016 10:57:07,299.05,328.25,0.614592,0.687761,530.661,121.7,0,0.025,NaN
10-Feb-2016 10:57:08,299,328.25,0.623614,0.677895,524.53,120.5,0,0.025,NaN
10-Feb-2016 10:57:09,299.05,328.25,0.654746,0.67776,519.76,119.2,0,0.025,NaN
10-Feb-2016 10:57:10,298.95,328.25,0.656144,0.687761,518.42,119.3,0,0.025,NaN
10-Feb-2016 10:57:11,299,328.25,0.617133,0.687759,516.695,118.7,0,0.025,NaN
10-Feb-2016 10:57:12,298.95,328.25,0.623614,0.688359,503.211,115.8,0,0.025,NaN
10-Feb-2016 10:57:13,299,328.3,0.591211,0.677782,512.771,118,0,0.025,NaN
10-Feb-2016 10:57:14,298.9,328.25,0.61078,0.688128,517.103,119.2,0,0.025,NaN
10-Feb-2016 10:57:15,298.95,328.2,0.606713,0.687898,519.306,119.3,0,0.025,NaN
10-Feb-2016 10:57:16,298.95,328.15,0.609255,0.67744,520.196,119.3,0,0.025,NaN
10-Feb-2016 10:57:17,298.9,328.2,0.617133,0.687391,517.986,119.2,0,0.025,NaN
10-Feb-2016 10:57:18,298.95,328.25,0.644454,0.687472,517.986,119.2,0,0.025,NaN
10-Feb-2016 10:57:19,298.9,328.2,0.639117,0.678238,517.986,119.2,0,0.025,NaN
10-Feb-2016 10:57:20,298.9,328.15,0.602901,0.688361,518.001,119,0,0.025,NaN
10-Feb-2016 10:57:21,298.95,328.25,0.613321,0.677283,517.551,119.1,0,0.025,NaN
10-Feb-2016 10:57:22,298.9,328.15,0.61205,0.687414,518.436,119.1,0,0.025,NaN
10-Feb-2016 10:57:23,298.9,328.15,0.641912,0.687529,518.871,119.2,0,0.025,NaN
10-Feb-2016 10:57:24,298.85,328.1,0.615863,0.677284,518.001,119,0,0.025,NaN
