Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
09-Dec-2016 12:15:53,295,313.15,0.570581,0.252967,73.6607,8.4,0,0.02,NaN
09-Dec-2016 12:15:54,295,313.15,0.575059,0.252731,73.6607,8.4,0,0.02,NaN
09-Dec-2016 12:15:55,295,313.15,0.570593,0.250651,73.6607,8.4,0,0.02,NaN
09-Dec-2016 12:15:56,295,313.15,0.579541,0.257012,73.6607,8.4,0,0.02,NaN
09-Dec-2016 12:15:57,295,313.15,0.579541,0.25925,72.7837,8.3,0,0.02,NaN
09-Dec-2016 12:15:58,295,313.15,0.579541,0.259298,72.7837,8.3,0,0.02,NaN
09-Dec-2016 12:15:59,295,313.15,0.575068,0.259404,72.7837,8.3,0,0.02,NaN
09-Dec-2016 12:16:00,295,313.15,0.570594,0.259453,76.5022,8.7,0,0.02,NaN
09-Dec-2016 12:16:01,295,313.15,0.575067,0.259698,72.7837,8.3,0,0.02,NaN
09-Dec-2016 12:16:02,295,313.15,0.57954,0.249145,72.9848,8.3,0,0.02,NaN
09-Dec-2016 12:16:03,295,313.1,0.57954,0.259747,75.4145,8.6,0,0.02,NaN
09-Dec-2016 12:16:04,295,313.15,0.575067,0.259747,73.6607,8.4,0,0.02,NaN
09-Dec-2016 12:16:05,295,313.15,0.575067,0.259795,85.0605,9.7,0,0.02,NaN
09-Dec-2016 12:16:06,295,313.1,0.584013,0.259795,73.8642,8.4,0,0.02,NaN
09-Dec-2016 12:16:07,295,313.15,0.575066,0.259795,76.2914,8.7,0,0.02,NaN
09-Dec-2016 12:16:08,295,313.15,0.584013,0.259747,74.5376,8.5,0,0.02,NaN
09-Dec-2016 12:16:09,295,313.15,0.575066,0.259795,72.7837,8.3,0,0.02,NaN
09-Dec-2016 12:16:10,295,313.15,0.584012,0.251853,72.7837,8.3,0,0.02,NaN
09-Dec-2016 12:16:11,295,313.15,0.575067,0.259843,73.6607,8.4,0,0.02,NaN
09-Dec-2016 12:16:12,295,313.15,0.575067,0.25706,76.2914,8.7,0,0.02,NaN
09-Dec-2016 12:16:13,295,313.15,0.579539,0.259747,77.1683,8.8,0,0.02,NaN
09-Dec-2016 12:16:14,295,313.15,0.584013,0.259795,74.5376,8.5,0,0.02,NaN
09-Dec-2016 12:16:15,295,313.15,0.570593,0.259843,77.1683,8.8,0,0.02,NaN
09-Dec-2016 12:16:16,295,313.15,0.584012,0.259891,72.7837,8.3,0,0.02,NaN
09-Dec-2016 12:16:17,295,313.15,0.579539,0.259891,77.1683,8.8,0,0.02,NaN
09-Dec-2016 12:16:18,295,313.15,0.57954,0.251807,73.6607,8.4,0,0.02,NaN
