Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
14-Mar-2016 13:59:24,298.95,328.2,0.598949,0.457413,466.324,85.7,0,0.02,NaN
14-Mar-2016 13:59:25,298.95,328.3,0.571628,0.453184,455.516,84,0,0.02,NaN
14-Mar-2016 13:59:26,299,328.45,0.609242,0.449109,421.003,77.9,0,0.02,NaN
14-Mar-2016 13:59:27,298.95,328.45,0.58726,0.45344,403.025,74.7,0,0.02,NaN
14-Mar-2016 13:59:28,298.95,328.55,0.598955,0.462202,398.437,74.1,0,0.02,NaN
14-Mar-2016 13:59:29,298.95,328.45,0.588663,0.465997,400.866,74.3,0,0.02,NaN
14-Mar-2016 13:59:30,298.95,328.35,0.573033,0.455958,407.644,75.3,0,0.02,NaN
14-Mar-2016 13:59:31,298.95,328.35,0.587265,0.465449,423.884,78.3,0,0.02,NaN
14-Mar-2016 13:59:32,298.95,328.25,0.585994,0.461172,424.788,78.2,0,0.02,NaN
14-Mar-2016 13:59:33,298.95,328.15,0.582182,0.46601,445.865,81.8,0,0.02,NaN
14-Mar-2016 13:59:34,298.9,328.1,0.569093,0.457147,458.947,84.2,0,0.02,NaN
14-Mar-2016 13:59:35,298.95,328,0.587265,0.466109,475.561,86.8,0,0.02,NaN
14-Mar-2016 13:59:36,299,327.95,0.589933,0.466278,493.697,89.8,0,0.02,NaN
14-Mar-2016 13:59:37,298.95,327.85,0.595143,0.4662,495.102,89.9,0,0.02,NaN
14-Mar-2016 13:59:38,298.95,327.9,0.592475,0.457413,496.996,90.4,0,0.02,NaN
14-Mar-2016 13:59:39,298.9,327.9,0.597685,0.467304,496.139,90.4,0,0.02,NaN
14-Mar-2016 13:59:40,298.95,328,0.565281,0.466471,495.285,90.4,0,0.02,NaN
14-Mar-2016 13:59:41,298.9,328,0.571634,0.466471,494.981,90.5,0,0.02,NaN
14-Mar-2016 13:59:42,298.9,328.05,0.588662,0.45812,484.85,88.8,0,0.02,NaN
14-Mar-2016 13:59:43,298.9,328.1,0.593745,0.466661,469.303,86.1,0,0.02,NaN
14-Mar-2016 13:59:44,298.95,328.15,0.582181,0.466661,469.848,86.2,0,0.02,NaN
14-Mar-2016 13:59:45,298.95,328.2,0.612044,0.466661,470.133,86.4,0,0.02,NaN
14-Mar-2016 13:59:46,298.95,328.2,0.587264,0.461987,464.148,85.3,0,0.02,NaN
14-Mar-2016 13:59:47,298.95,328.25,0.595142,0.462913,451.948,83.2,0,0.02,NaN
14-Mar-2016 13:59:48,298.95,328.25,0.619793,0.465186,445.973,82.1,0,0.02,NaN
14-Mar-2016 13:59:49,298.95,328.25,0.598953,0.461606,450.862,83,0,0.02,NaN
14-Mar-2016 13:59:50,298.95,328.2,0.582179,0.457417,462.515,85,0,0.02,NaN
14-Mar-2016 13:59:51,298.95,328.2,0.578112,0.466386,462.515,85,0,0.02,NaN
14-Mar-2016 13:59:52,298.95,328.2,0.58472,0.461684,466.868,85.8,0,0.02,NaN
14-Mar-2016 13:59:53,298.95,328.3,0.598953,0.466386,446.298,82.3,0,0.02,NaN
14-Mar-2016 13:59:54,298.9,328.25,0.59514,0.457341,436.537,80.5,0,0.02,NaN
14-Mar-2016 13:59:55,298.95,328.25,0.612038,0.457151,447.059,82.3,0,0.02,NaN
14-Mar-2016 13:59:56,298.95,328.25,0.596407,0.457151,447.059,82.3,0,0.02,NaN
14-Mar-2016 13:59:57,298.95,328.25,0.600219,0.459101,447.059,82.3,0,0.02,NaN
14-Mar-2016 13:59:58,298.85,328.25,0.602888,0.450434,439.584,81.2,0,0.02,NaN
14-Mar-2016 13:59:59,298.95,328.25,0.588655,0.45885,447.603,82.4,0,0.02,NaN
14-Mar-2016 14:00:00,298.9,328.25,0.584716,0.458657,446.84,82.4,0,0.02,NaN
14-Mar-2016 14:00:01,298.9,328.2,0.583445,0.458676,448.146,82.5,0,0.02,NaN
14-Mar-2016 14:00:02,298.95,328.25,0.600219,0.449838,447.603,82.4,0,0.02,NaN
14-Mar-2016 14:00:03,298.9,328.25,0.612038,0.45833,446.84,82.4,0,0.02,NaN
14-Mar-2016 14:00:04,298.95,328.25,0.587258,0.458406,447.603,82.4,0,0.02,NaN
14-Mar-2016 14:00:05,298.85,328.25,0.571627,0.453909,446.08,82.4,0,0.02,NaN
14-Mar-2016 14:00:06,298.9,328.25,0.570357,0.454006,446.84,82.4,0,0.02,NaN
14-Mar-2016 14:00:07,298.9,328.2,0.558792,0.453644,447.602,82.4,0,0.02,NaN
14-Mar-2016 14:00:08,298.9,328.25,0.580904,0.457964,446.84,82.4,0,0.02,NaN
14-Mar-2016 14:00:09,298.85,328.25,0.589927,0.457992,446.621,82.5,0,0.02,NaN
14-Mar-2016 14:00:10,298.85,328.2,0.596407,0.449507,446.84,82.4,0,0.02,NaN
14-Mar-2016 14:00:11,298.85,328.1,0.589927,0.458069,454.897,83.6,0,0.02,NaN
14-Mar-2016 14:00:12,298.85,328.1,0.598949,0.457877,469.589,86.3,0,0.02,NaN
14-Mar-2016 14:00:13,298.9,327.95,0.589927,0.453644,484.327,88.4,0,0.02,NaN
14-Mar-2016 14:00:14,298.9,327.95,0.597678,0.453644,494.737,90.3,0,0.02,NaN
14-Mar-2016 14:00:15,298.8,328,0.574296,0.45372,490.561,90,0,0.02,NaN
14-Mar-2016 14:00:16,298.8,328.05,0.604159,0.453747,490.266,90.1,0,0.02,NaN
14-Mar-2016 14:00:17,298.85,327.95,0.597678,0.457964,473.103,86.5,0,0.02,NaN
14-Mar-2016 14:00:18,298.9,328.05,0.592468,0.457964,479.39,87.8,0,0.02,NaN
14-Mar-2016 14:00:19,298.85,328.05,0.598949,0.449404,481.294,88.3,0,0.02,NaN
14-Mar-2016 14:00:20,298.85,328.05,0.573026,0.457877,475.844,87.3,0,0.02,NaN
14-Mar-2016 14:00:21,298.85,327.95,0.561335,0.457964,470.916,86.1,0,0.02,NaN
14-Mar-2016 14:00:22,298.8,328.1,0.601491,0.453471,468.244,86.2,0,0.02,NaN
14-Mar-2016 14:00:23,298.85,328,0.588656,0.453568,475.568,87.1,0,0.02,NaN
