Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
07-Jun-2016 08:46:44,298.25,328.65,0.771464,0.0712511,54.312,8.3,0,0.016,0.03
07-Jun-2016 08:46:45,298.25,328.65,0.771464,0.0712248,54.312,8.3,0,0.016,0.03
07-Jun-2016 08:46:46,298.25,328.65,0.76252,0.0712248,54.312,8.3,0,0.016,0.03
07-Jun-2016 08:46:47,298.25,328.65,0.766992,0.0665428,53.4817,8.2,0,0.016,0.03
07-Jun-2016 08:46:48,298.25,328.65,0.76252,0.0716016,46.4596,7.1,0,0.016,0.03
07-Jun-2016 08:46:49,298.25,328.75,0.76252,0.0716016,46.3073,7.1,0,0.016,0.03
07-Jun-2016 08:46:50,298.35,328.65,0.76252,0.0707857,42.5335,6.5,0,0.016,0.03
07-Jun-2016 08:46:51,298.35,328.75,0.766992,0.0707857,47.114,7.2,0,0.016,0.03
07-Jun-2016 08:46:52,298.35,328.65,0.76252,0.071196,46.613,7.1,0,0.016,0.03
07-Jun-2016 08:46:53,298.35,328.65,0.76252,0.071196,46.613,7.1,0,0.016,0.03
07-Jun-2016 08:46:54,298.35,328.65,0.766992,0.0712079,46.613,7.1,0,0.016,0.03
07-Jun-2016 08:46:55,298.35,328.65,0.76252,0.0711972,46.613,7.1,0,0.016,0.03
07-Jun-2016 08:46:56,298.35,328.65,0.766992,0.0711972,46.613,7.1,0,0.016,0.03
07-Jun-2016 08:46:57,298.35,328.65,0.76252,0.071196,46.613,7.1,0,0.016,0.03
07-Jun-2016 08:46:58,298.35,328.65,0.76252,0.071196,46.613,7.1,0,0.016,0.03
07-Jun-2016 08:46:59,298.35,328.55,0.76252,0.071196,46.7673,7.1,0,0.016,0.03
07-Jun-2016 08:47:00,298.35,328.55,0.76252,0.0711829,42.8152,6.5,0,0.016,0.03
07-Jun-2016 08:47:01,298.35,328.55,0.76252,0.0711829,46.9227,7.1,0,0.016,0.03
07-Jun-2016 08:47:02,298.45,328.55,0.76252,0.0707951,46.9227,7.1,0,0.016,0.03
07-Jun-2016 08:47:03,298.45,328.55,0.76252,0.0707951,46.9227,7.1,0,0.016,0.03
07-Jun-2016 08:47:06,298.45,328.55,0.76252,0.0711936,46.9227,7.1,0,0.016,0.03
07-Jun-2016 08:47:07,298.45,328.45,0.76252,0.0712187,55.0361,8.3,0,0.016,0.03
07-Jun-2016 08:47:08,298.45,328.45,0.76252,0.0712187,55.0361,8.3,0,0.016,0.03
07-Jun-2016 08:47:09,298.45,328.45,0.76252,0.0711936,55.0361,8.3,0,0.016,0.03
07-Jun-2016 08:47:10,298.45,328.45,0.758048,0.0711936,55.0361,8.3,0,0.016,0.03
07-Jun-2016 08:47:11,298.45,328.45,0.753575,0.070807,47.0791,7.1,0,0.016,0.03
07-Jun-2016 08:47:12,298.45,328.45,0.758048,0.070807,47.0791,7.1,0,0.016,0.03
07-Jun-2016 08:47:13,298.45,328.45,0.753575,0.0711936,47.0791,7.1,0,0.016,0.03
07-Jun-2016 08:47:14,298.45,328.45,0.753575,0.0672819,47.0791,7.1,0,0.016,0.03
07-Jun-2016 08:47:15,298.45,328.55,0.753575,0.0672819,47.0791,7.1,0,0.016,0.03
07-Jun-2016 08:47:16,298.45,328.45,0.753575,0.0708057,47.0791,7.1,0,0.016,0.03
07-Jun-2016 08:47:17,298.45,328.45,0.748656,0.0708057,47.0791,7.1,0,0.016,0.03
07-Jun-2016 08:47:18,298.45,328.45,0.748656,0.0708046,47.0791,7.1,0,0.016,0.03
07-Jun-2016 08:47:19,298.55,328.45,0.748656,0.0708046,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:20,298.55,328.45,0.748656,0.0716207,47.0791,7.1,0,0.016,0.03
07-Jun-2016 08:47:21,298.55,328.45,0.748656,0.0707796,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:22,298.55,328.45,0.748656,0.0707796,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:23,298.55,328.45,0.748656,0.0716194,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:24,298.55,328.45,0.744184,0.0716194,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:25,298.55,328.45,0.748656,0.0711754,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:26,298.55,328.45,0.744184,0.070764,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:27,298.55,328.45,0.744184,0.070764,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:28,298.55,328.45,0.748656,0.0715665,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:29,298.55,328.45,0.753576,0.0715665,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:30,298.55,328.45,0.748656,0.070726,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:31,298.55,328.45,0.748656,0.070726,47.2366,7.1,0,0.016,0.03
07-Jun-2016 08:47:32,298.45,328.45,0.748656,0.0715532,47.0791,7.1,0,0.016,0.03
07-Jun-2016 08:47:33,298.55,328.45,0.753576,0.070726,39.9182,6,0,0.016,0.03
07-Jun-2016 08:47:34,298.55,328.45,0.748656,0.070726,39.9182,6,0,0.016,0.03
07-Jun-2016 08:47:35,298.55,328.45,0.748656,0.0711491,39.9182,6,0,0.016,0.03
07-Jun-2016 08:47:36,298.55,328.45,0.753576,0.0711491,39.2529,5.9,0,0.016,0.03
07-Jun-2016 08:47:37,298.55,328.45,0.753576,0.0711372,39.9182,6,0,0.016,0.03
07-Jun-2016 08:47:38,298.55,328.45,0.758048,0.0711202,39.9182,6,0,0.016,0.03
07-Jun-2016 08:47:39,298.55,328.45,0.758049,0.0711202,39.9182,6,0,0.016,0.03
07-Jun-2016 08:47:40,298.55,328.35,0.766993,0.071082,40.0522,6,0,0.016,0.03
07-Jun-2016 08:47:41,298.55,328.35,0.762521,0.071082,47.3951,7.1,0,0.016,0.03
07-Jun-2016 08:47:42,298.55,328.35,0.762521,0.0668093,47.3951,7.1,0,0.016,0.03
07-Jun-2016 08:47:43,298.55,328.35,0.758049,0.0668093,46.7275,7,0,0.016,0.03
07-Jun-2016 08:47:44,298.55,328.35,0.753576,0.0710952,47.3951,7.1,0,0.016,0.03
07-Jun-2016 08:47:45,298.45,328.35,0.753576,0.0710845,47.2366,7.1,0,0.016,0.03
