Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
14-Mar-2016 11:34:30,297.1,328.55,0.671772,0.781177,276.315,54.6,0,0.02,NaN
14-Mar-2016 11:34:31,297.1,328.6,0.676855,0.795797,275.877,54.6,0,0.02,NaN
14-Mar-2016 11:34:32,297.1,328.6,0.706717,0.781199,276.382,54.7,0,0.02,NaN
14-Mar-2016 11:34:33,297.15,328.55,0.657413,0.808769,276.755,54.6,0,0.02,NaN
14-Mar-2016 11:34:34,297.1,328.45,0.661225,0.794825,292.935,57.7,0,0.02,NaN
14-Mar-2016 11:34:35,297.1,328.4,0.653474,0.794825,296.454,58.3,0,0.02,NaN
14-Mar-2016 11:34:36,297.1,328.35,0.683336,0.795138,296.928,58.3,0,0.02,NaN
14-Mar-2016 11:34:37,297.1,328.3,0.665165,0.808929,316.279,62,0,0.02,NaN
14-Mar-2016 11:34:38,297.15,328.2,0.676855,0.795138,318.319,62.1,0,0.02,NaN
14-Mar-2016 11:34:39,297.1,328.2,0.648264,0.782594,320.878,62.7,0,0.02,NaN
14-Mar-2016 11:34:40,297.1,328.15,0.648264,0.796282,318.319,62.1,0,0.02,NaN
14-Mar-2016 11:34:41,297.1,328.15,0.648264,0.794982,329.596,64.3,0,0.02,NaN
14-Mar-2016 11:34:42,297.1,328,0.682065,0.794982,357.465,69.4,0,0.02,NaN
14-Mar-2016 11:34:43,297.15,327.9,0.662496,0.795138,379.395,73.3,0,0.02,NaN
14-Mar-2016 11:34:44,297.1,327.75,0.658684,0.795115,400.366,77.1,0,0.02,NaN
14-Mar-2016 11:34:45,297.15,327.65,0.679524,0.794959,422.686,81,0,0.02,NaN
14-Mar-2016 11:34:46,297.15,327.65,0.688546,0.781485,422.164,80.9,0,0.02,NaN
14-Mar-2016 11:34:47,297.1,327.65,0.658684,0.795115,420.431,80.7,0,0.02,NaN
14-Mar-2016 11:34:48,297.1,327.7,0.648264,0.781846,420.785,80.9,0,0.02,NaN
14-Mar-2016 11:34:49,297.1,327.8,0.666435,0.810213,427.709,82.5,0,0.02,NaN
14-Mar-2016 11:34:50,297.15,327.85,0.676855,0.809758,398.158,76.8,0,0.02,NaN
14-Mar-2016 11:34:51,297.1,328,0.674314,0.795272,374.463,72.7,0,0.02,NaN
14-Mar-2016 11:34:52,297.15,328.1,0.695027,0.795272,363.573,70.7,0,0.02,NaN
14-Mar-2016 11:34:53,297.1,328.2,0.649662,0.795138,353.631,69.1,0,0.02,NaN
14-Mar-2016 11:34:54,297.15,328.2,0.666435,0.809065,354.201,69.1,0,0.02,NaN
14-Mar-2016 11:34:55,297.15,328.25,0.671772,0.795138,343.396,67.1,0,0.02,NaN
14-Mar-2016 11:34:56,297.1,328.3,0.683336,0.79564,332.603,65.2,0,0.02,NaN
14-Mar-2016 11:34:57,297.1,328.4,0.675584,0.796439,313.743,61.7,0,0.02,NaN
14-Mar-2016 11:34:58,297.1,328.35,0.659954,0.797372,306.096,60.1,0,0.02,NaN
14-Mar-2016 11:34:59,297.15,328.45,0.662495,0.795797,295.437,58.1,0,0.02,NaN
14-Mar-2016 11:35:00,297.1,328.45,0.675584,0.78244,294.966,58.1,0,0.02,NaN
14-Mar-2016 11:35:01,297.1,328.45,0.665164,0.79593,295.473,58.2,0,0.02,NaN
14-Mar-2016 11:35:02,297.1,328.45,0.718406,0.789087,295.473,58.2,0,0.02,NaN
14-Mar-2016 11:35:03,297.15,328.35,0.706714,0.790622,310.667,60.9,0,0.02,NaN
14-Mar-2016 11:35:04,297.15,328.3,0.692355,0.791408,314.232,61.5,0,0.02,NaN
14-Mar-2016 11:35:05,297.1,328.25,0.640382,0.805053,314.232,61.5,0,0.02,NaN
14-Mar-2016 11:35:06,297.15,328.15,0.695024,0.805209,335.262,65.3,0,0.02,NaN
