Time,T_bed,T_surf,eps,w,h,P_el,mDot_p,d_t,p_h
18-Mar-2016 11:26:16,297.7,328.4,0.51062,0.342221,384.161,74.1,0,0.02,NaN
18-Mar-2016 11:26:17,297.8,328.4,0.52498,0.342221,381.255,73.3,0,0.02,NaN
18-Mar-2016 11:26:18,297.75,328.25,0.527649,0.33759,400.769,76.8,0,0.02,NaN
18-Mar-2016 11:26:19,297.8,328.2,0.517102,0.342336,407.847,77.9,0,0.02,NaN
18-Mar-2016 11:26:20,297.8,328.15,0.531461,0.342336,423.202,80.7,0,0.02,NaN
18-Mar-2016 11:26:21,297.85,328.05,0.527649,0.342855,447.966,85,0,0.02,NaN
18-Mar-2016 11:26:22,297.85,328.05,0.530191,0.33759,446.912,84.8,0,0.02,NaN
18-Mar-2016 11:26:23,297.8,328,0.51456,0.33759,454.29,86.2,0,0.02,NaN
18-Mar-2016 11:26:24,297.85,328.05,0.517102,0.342336,451.128,85.6,0,0.02,NaN
18-Mar-2016 11:26:25,297.8,328,0.522439,0.342849,444.804,84.4,0,0.02,NaN
18-Mar-2016 11:26:26,297.75,328,0.561325,0.342849,444.595,84.5,0,0.02,NaN
18-Mar-2016 11:26:27,297.85,327.95,0.537942,0.342221,466.904,88.3,0,0.02,NaN
18-Mar-2016 11:26:28,297.8,327.95,0.530191,0.337646,466.129,88.3,0,0.02,NaN
18-Mar-2016 11:26:29,297.85,328,0.548236,0.342785,465.601,88.2,0,0.02,NaN
18-Mar-2016 11:26:30,297.85,328.1,0.52892,0.342785,444.595,84.5,0,0.02,NaN
18-Mar-2016 11:26:31,297.85,328.1,0.560054,0.342139,423.549,80.5,0,0.02,NaN
18-Mar-2016 11:26:32,297.85,328.2,0.53019,0.342202,422.678,80.6,0,0.02,NaN
18-Mar-2016 11:26:33,297.8,328.3,0.518373,0.342202,421.121,80.7,0,0.02,NaN
18-Mar-2016 11:26:34,297.85,328.3,0.534003,0.337384,401.95,76.9,0,0.02,NaN
18-Mar-2016 11:26:35,297.85,328.3,0.52892,0.339591,401.427,76.8,0,0.02,NaN
18-Mar-2016 11:26:36,297.85,328.2,0.518373,0.339591,402.75,76.8,0,0.02,NaN
18-Mar-2016 11:26:37,297.8,328.2,0.51456,0.344526,422.506,80.7,0,0.02,NaN
18-Mar-2016 11:26:38,297.85,328.2,0.522439,0.34226,423.202,80.7,0,0.02,NaN
18-Mar-2016 11:26:39,297.85,328.2,0.491305,0.34226,423.202,80.7,0,0.02,NaN
18-Mar-2016 11:26:40,297.85,328.2,0.499057,0.335213,423.202,80.7,0,0.02,NaN
18-Mar-2016 11:26:41,297.85,328.2,0.495117,0.342139,423.202,80.7,0,0.02,NaN
18-Mar-2016 11:26:42,297.85,328.2,0.517102,0.342202,423.727,80.8,0,0.02,NaN
18-Mar-2016 11:26:43,297.8,328.25,0.506808,0.342202,416.063,79.6,0,0.02,NaN
18-Mar-2016 11:26:44,297.85,328.35,0.512019,0.342139,401.291,76.9,0,0.02,NaN
18-Mar-2016 11:26:45,297.8,328.35,0.515831,0.337509,400.634,76.9,0,0.02,NaN
18-Mar-2016 11:26:46,297.85,328.4,0.540484,0.337509,380.837,73.1,0,0.02,NaN
18-Mar-2016 11:26:47,297.8,328.4,0.524981,0.342139,379.695,73,0,0.02,NaN
18-Mar-2016 11:26:48,297.85,328.45,0.518372,0.342196,382.815,73.6,0,0.02,NaN
18-Mar-2016 11:26:49,297.9,328.35,0.532732,0.342196,380.52,72.8,0,0.02,NaN
18-Mar-2016 11:26:50,297.9,328.25,0.526251,0.342468,382.298,72.9,0,0.02,NaN
18-Mar-2016 11:26:51,297.9,328.2,0.540484,0.337571,403.415,76.8,0,0.02,NaN
18-Mar-2016 11:26:52,297.85,328.15,0.517102,0.337571,423.9,80.7,0,0.02,NaN
18-Mar-2016 11:26:53,297.8,328.05,0.51456,0.342202,425.127,80.8,0,0.02,NaN
18-Mar-2016 11:26:54,297.85,328,0.522439,0.342399,467.185,88.5,0,0.02,NaN
18-Mar-2016 11:26:55,297.85,327.95,0.536672,0.342202,467.432,88.4,0,0.02,NaN
18-Mar-2016 11:26:56,297.9,328,0.50935,0.342202,466.904,88.3,0,0.02,NaN
18-Mar-2016 11:26:57,297.85,328.05,0.504267,0.335162,464.83,88.2,0,0.02,NaN
18-Mar-2016 11:26:58,297.85,328.15,0.534003,0.342076,433.355,82.5,0,0.02,NaN
18-Mar-2016 11:26:59,297.75,328.25,0.540484,0.342076,421.121,80.7,0,0.02,NaN
18-Mar-2016 11:27:00,297.85,328.35,0.544424,0.342076,400.769,76.8,0,0.02,NaN
18-Mar-2016 11:27:01,297.85,328.4,0.537943,0.342139,380.837,73.1,0,0.02,NaN
18-Mar-2016 11:27:02,297.85,328.45,0.543153,0.342139,380.215,73.1,0,0.02,NaN
18-Mar-2016 11:27:03,297.9,328.4,0.51329,0.337327,381.461,73.1,0,0.02,NaN
18-Mar-2016 11:27:04,297.85,328.4,0.51062,0.341949,380.837,73.1,0,0.02,NaN
18-Mar-2016 11:27:05,297.9,328.35,0.508079,0.341949,382.088,73.1,0,0.02,NaN
18-Mar-2016 11:27:06,297.9,328.3,0.521168,0.342012,386.904,73.9,0,0.02,NaN
18-Mar-2016 11:27:07,297.85,328.25,0.51456,0.342196,390.569,74.6,0,0.02,NaN
18-Mar-2016 11:27:08,297.9,328.15,0.536672,0.337384,416.709,79.2,0,0.02,NaN
18-Mar-2016 11:27:09,297.9,328.1,0.528919,0.337384,425.304,80.7,0,0.02,NaN
18-Mar-2016 11:27:10,297.85,328.1,0.524981,0.341955,425.127,80.8,0,0.02,NaN
18-Mar-2016 11:27:11,297.85,328.15,0.522439,0.342317,423.9,80.7,0,0.02,NaN
18-Mar-2016 11:27:12,297.95,328.15,0.543153,0.342317,425.304,80.7,0,0.02,NaN
18-Mar-2016 11:27:13,297.85,328.15,0.531462,0.342202,423.9,80.7,0,0.02,NaN
18-Mar-2016 11:27:14,297.9,328.15,0.51456,0.337514,424.601,80.7,0,0.02,NaN
18-Mar-2016 11:27:15,297.95,328.05,0.515831,0.337514,427.246,80.8,0,0.02,NaN
